Gene_ID,Uniprot_ID,Gene_symbol,Aproved_gene_name,ENS_Gene_id,Ortho_Age,Paralog_status,Haplosufficiency_Rank,Disease_Association,Family_Root,Family_ID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,control.category,Degree,Eccentricity,MDS,NeighborhoodConnectivity,Radiality,Stress,TopologicalCoefficient,VIP_type
83756,TS1R3_HUMAN,TAS1R3,TAS1R3,ENSG00000169962,435,Ohnolog,83.39,None,Chordata,439,3.3344818,0.000222,0.29989667,0,critical,3,6,TRUE,259.3333333,0.70818977,4510662,0.33333333,NA
83758,RET5_HUMAN,RBP5,RBP5,ENSG00000139194,413,Ohnolog,80,None,Bilateria,3437,3.35759933,3.80E-07,0.29783184,0,intermittent,4,6,FALSE,128,0.70530008,4384,0.25604839,DNA
83759,RBM4B_HUMAN,RBM4B,RBM4B,ENSG00000173914,311,SSD,14.94,None,LECA,952,2.58205057,6.87E-05,0.38728908,0.11038961,intermittent,77,5,FALSE,271.6363636,0.80224368,1189686,0.03421692,Multi
83786,FRMD8_HUMAN,FRMD8,FRMD8,ENSG00000126391,615,SSD,61.75,None,Bilateria,14,2.81183662,7.91E-06,0.35563944,0.22222222,intermittent,9,5,FALSE,620.4444444,0.77352042,141016,0.13652261,NA
83787,ARM10_HUMAN,ARMC10,ARMC10,ENSG00000170632,311,SSD,69.22,None,Bilateria,2185,3.17449291,1.50E-07,0.31501094,0.16666667,intermittent,4,6,FALSE,239,0.72818839,4156,0.31547619,NA
83795,KCNKG_HUMAN,KCNK16,KCNK16,ENSG00000095981,615,SSD,58.48,None,LECA,1307,3.07357599,1.28E-05,0.32535392,0.01424501,intermittent,27,6,FALSE,58.48148148,0.740803,156546,0.0497765,NA
83844,UBP26_HUMAN,USP26,USP26,ENSG00000134588,96,SSD,95.62,None,LECA,438,3.04117811,3.14E-06,0.32881994,0.14285714,intermittent,8,6,FALSE,227.125,0.74485274,48008,0.15391791,DNA
83849,SYT15_HUMAN,SYT15,SYT15,ENSG00000204176,615,SSD,78.44,None,LECA,249,3.04067797,0,0.32887402,1,redundant,2,6,FALSE,1169.5,0.74491525,0,0.517249,NA
83850,ESYT3_HUMAN,ESYT3,ESYT3,ENSG00000158220,311,Ohnolog,60.13,None,LECA,3840,3.2457905,1.30E-07,0.30809136,0.16666667,intermittent,4,6,FALSE,128,0.71927619,2170,0.26397516,NA
83851,SYT16_HUMAN,SYT16,SYT16,ENSG00000139973,413,Ohnolog,49.87,None,LECA,249,3.15165324,0.000115,0.31729379,0.01666667,intermittent,16,5,FALSE,73.125,0.73104335,1362378,0.0801495,DNA
83852,SETB2_HUMAN,SETDB2,SETDB2,ENSG00000136169,413,SSD,51.46,None,LECA,610,3.14920811,3.79E-06,0.31754014,0,intermittent,14,6,FALSE,84.07142857,0.73134899,35534,0.08425094,RNA
83853,ROP1L_HUMAN,ROPN1L,ROPN1L,ENSG00000145491,615,SSD,80.47,None,LECA,757,3.02367324,8.07E-06,0.33072357,0.13333333,intermittent,6,6,FALSE,397,0.74704084,37676,0.16908213,NA
83854,ANGL6_HUMAN,ANGPTL6,ANGPTL6,ENSG00000130812,158,Ohnolog,75.01,None,LECA,476,3.59583218,0,0.27809974,0,redundant,1,6,FALSE,100,0.67552098,0,0,NA
83855,KLF16_HUMAN,KLF16,KLF16,ENSG00000129911,311,Ohnolog,83.91,None,LECA,820,2.75709919,7.94E-06,0.36270004,0.09090909,intermittent,22,5,FALSE,372.8181818,0.7803626,124550,0.0707368,NA
83856,FSD1L_HUMAN,FSD1L,FSD1L,ENSG00000106701,615,Ohnolog,20.74,None,LECA,2489,2.98043901,4.90E-07,0.33552104,0,intermittent,3,6,FALSE,931.6666667,0.75244512,20054,0.34882559,NA
83857,TMTC1_HUMAN,TMTC1,TMTC1,ENSG00000133687,615,SSD,43.75,None,LECA,411,3.34881912,4.30E-07,0.29861272,0,intermittent,4,6,FALSE,131.25,0.70639761,5782,0.26154618,NA
83858,ATD3B_HUMAN,ATAD3B,ATAD3B,ENSG00000160072,435,SSD,84.29,None,LECA,8241,2.52636844,4.93E-05,0.39582508,0.10828796,intermittent,58,5,FALSE,466.2758621,0.80920395,1441406,0.05259554,RNA
83860,TAF3_HUMAN,TAF3,TAF3,ENSG00000165632,615,SSD,28.85,None,Bilateria,7761,2.98577383,6.21E-06,0.33492155,0.40682788,intermittent,38,6,FALSE,243.5789474,0.75177827,160226,0.11902557,NA
83861,RSPH3_HUMAN,RSPH3,RSPH3,ENSG00000130363,615,Singleton,86.63,None,Singleton,0,2.9486524,1.12E-06,0.33913797,0.3,intermittent,5,6,FALSE,629.8,0.75641845,27324,0.2143684,RNA
83862,T120A_HUMAN,TMEM120A,TMEM120A,ENSG00000189077,796,Ohnolog,NA,None,Gnathostomata,12843,2.84812448,2.87E-05,0.35110825,0.13666667,intermittent,25,6,FALSE,202.08,0.76898444,325000,0.05019647,DNA
83869,TTY14_HUMAN,TTTY14,TTTY14,ENSG00000176728,NA,Singleton,NA,None,Singleton,0,3.08707974,0,0.32393073,0,redundant,1,5,FALSE,1697,0.73911503,0,0,NA
83871,RAB34_HUMAN,RAB34,RAB34,ENSG00000109113,435,Ohnolog,21.49,None,LECA,471,2.84212281,0.000256,0.35184968,0.03629032,critical,32,5,TRUE,201.1875,0.76973465,2651014,0.05069936,DNA
83872,HMCN1_HUMAN,HMCN1,HMCN1,ENSG00000143341,351,Ohnolog,29.46,Dominant,LECA,973,3.11114198,1.20E-07,0.32142538,0,intermittent,4,6,FALSE,350,0.73610725,3170,0.28032129,NA
83873,GPR61_HUMAN,GPR61,GPR61,ENSG00000156097,435,Ohnolog,20.42,None,Vertebrata,7860,3.05062517,0,0.32780166,0,redundant,1,6,FALSE,2216,0.74367185,0,0,NA
83874,TB10A_HUMAN,TBC1D10A,TBC1D10A,ENSG00000099992,435,Ohnolog,47.85,None,LECA,255,2.88052237,4.21E-06,0.34715926,0.12087912,intermittent,14,6,FALSE,340.4285714,0.7649347,80236,0.09439908,NA
83877,TM2D2_HUMAN,TM2D2,TM2D2,ENSG00000169490,796,SSD,47.36,None,Bilateria,8523,3.1438733,1.54E-05,0.31807898,0.01904762,intermittent,15,6,FALSE,82.6,0.73201584,97418,0.07355496,NA
83878,USBP1_HUMAN,USHBP1,USHBP1,ENSG00000130307,311,SSD,86.6,None,LECA,4963,2.71942206,0.000293,0.36772519,0.0351145,intermittent,131,6,FALSE,82.29770992,0.78507224,2900850,0.01472935,Multi
83879,CDCA7_HUMAN,CDCA7,CDCA7,ENSG00000144354,615,Ohnolog,29.73,Recessive,Vertebrata,6795,2.90119478,5.30E-07,0.34468558,0.52380952,intermittent,7,6,FALSE,694.1428571,0.76235065,21974,0.20797123,RNA
83881,MIXL1_HUMAN,MIXL1,MIXL1,ENSG00000185155,435,SSD,59.22,None,LECA,52,1,0,1,0,intermittent,1,1,FALSE,1,1,0,0,NA
83882,TSN10_HUMAN,TSPAN10,TSPAN10,ENSG00000182612,435,SSD,91.48,None,Bilateria,1,2.95387608,2.63E-05,0.33853824,0.06666667,intermittent,6,5,FALSE,482,0.75576549,186482,0.1791341,NA
83884,ORNT2_HUMAN,SLC25A2,SLC25A2,ENSG00000120329,96,SSD,80.89,None,LECA,53,3.42172826,6.00E-08,0.29224998,0,intermittent,2,6,FALSE,125.5,0.69728397,774,0.50201613,NA
83887,TTLL2_HUMAN,TTLL2,TTLL2,ENSG00000120440,435,SSD,98.1,None,LECA,1842,3.19027508,7.00E-08,0.31345259,0,intermittent,2,6,FALSE,525,0.72621562,2506,0.50384615,NA
83888,FGFP2_HUMAN,FGFBP2,FGFBP2,ENSG00000137441,435,SSD,91.29,None,Euteleostomi,5913,3.01739372,1.07E-06,0.33141184,0,redundant,2,6,FALSE,1260,0.74782578,52896,0.51137287,NA
83889,WDR87_HUMAN,WDR87,WDR87,ENSG00000171804,105,SSD,92.59,None,LECA,9729,3.01733815,1.40E-07,0.33141794,0.4,intermittent,6,6,FALSE,373.3333333,0.74783273,4448,0.21947874,NA
83890,SPAT9_HUMAN,SPATA9,SPATA9,ENSG00000145757,311,Singleton,73.83,None,Singleton,0,3.52270075,0,0.28387311,0,intermittent,1,6,FALSE,89,0.68466241,0,0,NA
83891,SNX25_HUMAN,SNX25,SNX25,ENSG00000109762,435,SSD,34.69,None,Bilateria,941,3.37565991,1.70E-07,0.29623837,0,intermittent,4,6,FALSE,87.5,0.70304251,2366,0.25975976,NA
83892,BACD3_HUMAN,KCTD10,KCTD10,ENSG00000110906,796,Ohnolog,48.88,None,LECA,2942,2.7743262,4.92E-05,0.36044788,0.08510638,intermittent,48,6,FALSE,214.3958333,0.77820922,616208,0.04439119,NA
83893,SPT16_HUMAN,SPATA16,SPATA16,ENSG00000144962,435,SSD,26.9,Recessive,LECA,70,3.26118366,0,0.30663713,0,redundant,1,6,FALSE,407,0.71735204,0,0,NA
83894,TTC29_HUMAN,TTC29,TTC29,ENSG00000137473,351,SSD,55.01,Recessive,LECA,1819,3.05629341,7.40E-07,0.32719372,0.05833333,intermittent,16,6,FALSE,104.9375,0.74296332,9966,0.07741846,NA
83895,KRA15_HUMAN,KRTAP1-5,KRTAP1-5,ENSG00000221852,158,SSD,NA,None,Euteleostomi,10283,3.95582106,3.14E-06,0.25279202,0,intermittent,2,7,FALSE,25,0.63052237,15760,0.5,NA
83896,KRA31_HUMAN,KRTAP3-1,KRTAP3-1,ENSG00000212901,105,SSD,NA,None,Mammalia,12837,2.97521534,2.80E-07,0.33611013,0.33333333,intermittent,3,6,FALSE,985.6666667,0.75309808,10090,0.34212963,NA
83897,KRA32_HUMAN,KRTAP3-2,KRTAP3-2,ENSG00000212900,105,SSD,NA,None,Mammalia,12837,2.85796054,3.96E-05,0.34989986,0.15268817,intermittent,31,6,FALSE,161.2580645,0.76775493,462600,0.04233235,NA
83899,KRA92_HUMAN,KRTAP9-2,KRTAP9-2,ENSG00000239886,96,SSD,NA,None,Euteleostomi,10283,2.89224785,5.17E-05,0.34575183,0.27272727,intermittent,56,5,FALSE,105.7678571,0.76346902,715876,0.03330633,NA
83900,KRA93_HUMAN,KRTAP9-3,KRTAP9-3,ENSG00000204873,96,SSD,NA,None,Euteleostomi,10283,3.09058072,5.00E-08,0.32356379,0,intermittent,4,6,FALSE,339.75,0.73867741,1478,0.2742915,NA
83901,KRA98_HUMAN,KRTAP9-8,KRTAP9-8,ENSG00000187272,0,SSD,NA,None,Euteleostomi,10283,3.16921367,0,0.31553568,0,redundant,1,6,FALSE,962,0.72884829,0,0,NA
83903,HASP_HUMAN,HASPIN,HASPIN,ENSG00000177602,435,SSD,NA,None,LECA,1550,2.79149764,1.19E-05,0.35823065,0.13613445,intermittent,35,6,FALSE,326.2857143,0.7760628,282290,0.06979234,NA
83930,MENTO_HUMAN,,,ENSG00000010270,435,Ohnolog,23.49,None,LECA,213,3.02328425,1.48E-06,0.33076612,0.2,intermittent,6,6,FALSE,396,0.74708947,26792,0.18308665,NA
83931,STK40_HUMAN,STK40,STK40,ENSG00000196182,615,SSD,25.61,None,LECA,951,2.73564879,3.16E-05,0.365544,0.08776596,intermittent,48,5,FALSE,197.4583333,0.7830439,442688,0.03600593,NA
83932,CA124_HUMAN,SPRTN,SPRTN,ENSG00000010072,796,Singleton,73.6,Recessive,Singleton,0,2.67307585,9.20E-05,0.37410087,0.07633733,intermittent,103,5,FALSE,193.4174757,0.79086552,1718486,0.03052237,NA
83933,HDA10_HUMAN,HDAC10,HDAC10,ENSG00000100429,158,Ohnolog,81.31,None,LECA,522,2.82517366,1.49E-05,0.35396054,0.06666667,intermittent,40,6,FALSE,202.775,0.77185329,230976,0.05056847,NA
83937,RASF4_HUMAN,RASSF4,RASSF4,ENSG00000107551,615,Ohnolog,62.12,None,Bilateria,846,3.19761045,2.20E-07,0.31273353,0.42857143,intermittent,7,6,FALSE,117.5714286,0.72529869,2512,0.18071759,NA
83939,EIF2A_HUMAN,EIF2A,EIF2A,ENSG00000144895,796,Singleton,26.28,None,Singleton,0,2.60455682,7.48E-05,0.38394248,0.16326531,intermittent,50,5,FALSE,377.46,0.7994304,1036938,0.049781,DNA
83940,TATD1_HUMAN,TATDN1,TATDN1,ENSG00000147687,796,SSD,16.38,None,Opisthokonta,7165,2.97071409,1.23E-05,0.3366194,0.28458498,intermittent,23,5,FALSE,130.4347826,0.75366074,115442,0.05368947,RNA
83941,TM2D1_HUMAN,TM2D1,TM2D1,ENSG00000162604,796,SSD,48.46,None,Bilateria,8523,2.8976938,5.00E-07,0.34510203,0,redundant,2,6,FALSE,2002,0.76278827,69600,0.53804786,NA
83942,TSSK1_HUMAN,TSSK1B,TSSK1B,ENSG00000212122,615,SSD,86.4,None,LECA,1042,2.96549041,2.06E-05,0.33721235,0.08333333,intermittent,16,6,FALSE,207.25,0.7543137,326012,0.0884192,NA
83943,IMP2L_HUMAN,IMMP2L,IMMP2L,ENSG00000184903,796,SSD,4.25,None,LECA,7272,3.03806613,9.70E-07,0.32915676,0,intermittent,3,5,FALSE,678.3333333,0.74524173,9142,0.35040524,NA
83953,FCAMR_HUMAN,FCAMR,FCAMR,ENSG00000162897,105,SSD,86.58,None,Gnathostomata,1694,3.15971103,0,0.31648464,0,redundant,1,6,FALSE,1071,0.73003612,0,0,NA
83955,NACP1_HUMAN,NACA4P,NACA4P,ENSG00000228224,NA,Singleton,NA,None,Singleton,0,3.12575715,3.56E-05,0.31992249,0,intermittent,13,6,FALSE,88.92307692,0.73428036,331062,0.0834977,NA
83957,NA,FRMD8P1,FRMD8P1,ENSG00000227942,NA,Singleton,NA,None,Singleton,0,3.13537094,1.20E-07,0.31894153,0.33333333,intermittent,3,6,FALSE,331,0.73307863,1368,0.37028742,NA
83959,S4A11_HUMAN,SLC4A11,SLC4A11,ENSG00000088836,796,SSD,65.76,None,LECA,56,3.48130036,0,0.28724899,0,redundant,1,7,FALSE,335,0.68983745,0,0,DNA
83982,I27L2_HUMAN,IFI27L2,IFI27L2,ENSG00000119632,435,SSD,94.94,None,Euteleostomi,3954,3.48157822,0,0.28722606,1,intermittent,2,6,FALSE,119.5,0.68980272,0,0.58866995,NA
83983,TSSK6_HUMAN,TSSK6,TSSK6,ENSG00000178093,615,SSD,39.15,None,LECA,1042,2.81405946,1.33E-06,0.35535852,0.34482759,intermittent,29,6,FALSE,467.1034483,0.77324257,94160,0.10750367,NA
83985,SPNS1_HUMAN,SPNS1,SPNS1,ENSG00000169682,796,Ohnolog,58.11,None,Gnathostomata,9956,3.05373715,8.91E-06,0.32746761,0.04411765,intermittent,17,6,FALSE,120.0588235,0.74328286,100296,0.07031818,Multi
83986,ITFG3_HUMAN,FAM234A,FAM234A,ENSG00000167930,435,SSD,NA,None,Vertebrata,1353,3.0565157,3.84E-06,0.32716992,0.04761905,intermittent,7,5,FALSE,320.4285714,0.74293554,47748,0.16463146,NA
83987,CCDC8_HUMAN,CCDC8,CCDC8,ENSG00000169515,105,SSD,90.02,None,LECA,9231,2.27902195,0.00174749,0.43878472,0.04794197,intermittent,568,5,FALSE,176.8855634,0.84012226,32900632,0.01411359,RNA
83988,NCALD_HUMAN,NCALD,NCALD,ENSG00000104490,796,Ohnolog,20.49,None,LECA,423,2.99583218,1.54E-05,0.33379707,0.01169591,intermittent,19,6,FALSE,136.631579,0.75052098,215464,0.07641501,NA
83989,F172A_HUMAN,FAM172A,FAM172A,ENSG00000113391,796,Singleton,1.91,None,Singleton,0,2.97771603,7.29E-06,0.33582786,0.07272727,intermittent,11,6,FALSE,256.0909091,0.7527855,65096,0.1012102,NA
83990,FANCJ_HUMAN,BRIP1,BRIP1,ENSG00000136492,435,SSD,17.47,None,LECA,288,2.87857738,2.33E-05,0.34739382,0.15731293,intermittent,49,5,FALSE,209.0204082,0.76517783,436410,0.06186565,NA
83992,CTTB2_HUMAN,CTTNBP2,CTTNBP2,ENSG00000077063,435,Ohnolog,26.94,None,LECA,1128,2.95837733,3.71E-06,0.33802314,0.38709677,intermittent,32,6,FALSE,166.34375,0.75520283,71740,0.07158039,NA
83998,REG4_HUMAN,REG4,REG4,ENSG00000134193,351,SSD,85.76,None,Bilateria,3569,3.18827452,2.10E-06,0.31364928,0.06666667,intermittent,6,6,FALSE,164.3333333,0.72646568,10176,0.17282647,NA
83999,KREM1_HUMAN,,,ENSG00000183762,435,SSD,36.13,None,LECA,5142,4.03161989,0,0.24803926,0,intermittent,1,7,FALSE,16,0.62104751,0,0,NA
84000,TMPSD_HUMAN,TMPRSS13,TMPRSS13,ENSG00000137747,435,SSD,62.55,None,LECA,59,3.11881078,1.00E-07,0.32063503,0,intermittent,4,6,FALSE,272.5,0.73514865,4004,0.27068794,NA
84002,B3GN5_HUMAN,B3GNT5,B3GNT5,ENSG00000176597,435,SSD,61.26,None,LECA,7944,3.8115032,0,0.26236368,0,intermittent,1,6,FALSE,66,0.6485621,0,0,NA
84033,OBSCN_HUMAN,OBSCN,OBSCN,ENSG00000154358,158,SSD,72.24,None,LECA,973,2.6291192,3.72E-05,0.38035552,0.14795009,intermittent,34,5,FALSE,436.2352941,0.7963601,834480,0.06012928,RNA
84034,EMIL2_HUMAN,EMILIN2,EMILIN2,ENSG00000132205,435,SSD,73.3,None,LECA,5203,3.19872187,2.22E-06,0.31262487,0.02777778,intermittent,9,6,FALSE,120.4444444,0.72515977,23346,0.12387854,NA
84056,KATL1_HUMAN,KATNAL1,KATNAL1,ENSG00000102781,615,Ohnolog,42.74,None,LECA,342,2.80794665,2.56E-05,0.35613212,0.17849462,intermittent,31,5,FALSE,235.516129,0.77400667,241894,0.05237986,NA
84057,MND1_HUMAN,MND1,MND1,ENSG00000121211,615,Singleton,6.28,None,Singleton,0,2.98349542,1.45E-06,0.33517732,0.17857143,intermittent,8,6,FALSE,336.5,0.75206307,14028,0.13129637,NA
84058,WDR54_HUMAN,WDR54,WDR54,ENSG00000005448,615,SSD,53.8,None,LECA,83,3.01533759,2.29E-05,0.33163782,0.02536232,intermittent,24,6,FALSE,93.33333333,0.7480828,195220,0.04628244,NA
84059,GPR98_HUMAN,ADGRV1,ADGRV1,ENSG00000164199,615,SSD,25.58,None,LECA,1940,2.91969992,4.74E-05,0.34250095,0.02298851,intermittent,30,5,FALSE,129.6,0.76003751,445570,0.04334119,NA
84060,RBM48_HUMAN,RBM48,RBM48,ENSG00000127993,615,Singleton,71.96,None,Singleton,0,2.9168658,2.65E-05,0.34283374,0.02588235,intermittent,51,5,FALSE,93.19607843,0.76039178,377152,0.0342648,NA
84061,MAGT1_HUMAN,MAGT1,MAGT1,ENSG00000102158,796,Ohnolog,34.31,None,Gnathostomata,2155,2.71369825,8.29E-05,0.36850081,0.10887097,intermittent,32,5,FALSE,374.59375,0.78578772,851440,0.06312184,RNA
84062,DTBP1_HUMAN,DTNBP1,DTNBP1,ENSG00000047579,615,SSD,43.28,None,Bilateria,27,2.74220617,0.000293,0.36466988,0.03404255,intermittent,141,5,FALSE,81.46808511,0.78222423,3864386,0.01588641,NA
84063,KIRR2_HUMAN,KIRREL2,KIRREL2,ENSG00000126259,351,Ohnolog,67.31,None,Bilateria,4620,3.05101417,1.52E-06,0.32775987,0.02222222,intermittent,10,6,FALSE,177.8,0.74362323,18988,0.11760797,NA
84064,HDHD2_HUMAN,HDHD2,HDHD2,ENSG00000167220,796,SSD,26.81,None,LECA,2818,3.108808,1.13E-05,0.3216667,0,intermittent,16,6,FALSE,70.5,0.736399,117638,0.06943057,NA
84065,TM222_HUMAN,TMEM222,TMEM222,ENSG00000186501,796,Singleton,28.91,None,Singleton,0,2.97160322,4.92E-06,0.33651868,0.17777778,intermittent,10,5,FALSE,358.6,0.7535496,76162,0.14500202,NA
84066,CA049_HUMAN,TEX35,TEX35,ENSG00000240021,105,Singleton,81.72,None,Singleton,0,2.99966657,3.33E-05,0.33337038,0.04187192,intermittent,29,6,FALSE,95.72413793,0.75004168,374942,0.04774669,NA
84067,F16A2_HUMAN,FAM160A2,FAM160A2,ENSG00000051009,796,Ohnolog,27.87,None,Chordata,564,3.20572381,9.20E-07,0.31194203,0.13333333,intermittent,10,6,FALSE,70,0.72428452,9476,0.11547421,NA
84068,NTCP7_HUMAN,SLC10A7,SLC10A7,ENSG00000120519,615,Singleton,11.49,Recessive,Singleton,0,2.99383162,5.57E-06,0.33402012,0.03030303,intermittent,12,5,FALSE,206,0.75077105,59292,0.08974639,NA
84069,PKHN1_HUMAN,PLEKHN1,PLEKHN1,ENSG00000187583,351,SSD,83.27,None,LECA,452,3.13787163,8.00E-07,0.31868735,0.02222222,intermittent,10,6,FALSE,174,0.73276605,19218,0.13584314,NA
84070,F186B_HUMAN,FAM186B,FAM186B,ENSG00000135436,105,Singleton,81.93,None,Singleton,0,3.06918588,1.41E-06,0.3258193,0,intermittent,4,6,FALSE,423.75,0.74135176,43362,0.27030051,RNA
84071,ARMC2_HUMAN,ARMC2,ARMC2,ENSG00000118690,413,Singleton,60.01,None,Singleton,0,3.05168102,2.38E-06,0.32768825,0,intermittent,4,5,FALSE,488.25,0.74353987,31698,0.25497122,NA
84072,HORM1_HUMAN,HORMAD1,HORMAD1,ENSG00000143452,615,SSD,36.1,None,LECA,6675,3.1678244,8.00E-08,0.31567406,0,intermittent,3,6,FALSE,358,0.72902195,2138,0.34195402,NA
84073,MYBPP_HUMAN,MYCBPAP,MYCBPAP,ENSG00000136449,413,SSD,81.53,None,LECA,542,3.21367046,1.60E-07,0.31117067,0.1,intermittent,5,6,FALSE,148.4,0.72329119,2202,0.20816901,NA
84074,QRIC2_HUMAN,QRICH2,QRICH2,ENSG00000129646,311,SSD,79.95,None,Chordata,2279,3.04662406,2.02E-06,0.32823216,0.04444444,intermittent,10,6,FALSE,173.2,0.74417199,20782,0.11252446,NA
84076,TKTL2_HUMAN,TKTL2,TKTL2,ENSG00000151005,615,Ohnolog,81.29,None,LECA,155,3.40044457,4.00E-07,0.29407919,0,intermittent,5,6,FALSE,35.6,0.69994443,3932,0.20595238,NA
84077,CC020_HUMAN,C3orf20,C3orf20,ENSG00000131379,311,SSD,NA,None,Chordata,5116,3.03473187,2.20E-07,0.3295184,0,intermittent,2,6,FALSE,1145,0.74565852,2760,0.50285714,NA
84078,KBTB7_HUMAN,KBTBD7,KBTBD7,ENSG00000120696,105,SSD,46.1,None,LECA,24,2.64901361,0.000236,0.377499,0.025848,intermittent,149,5,FALSE,122.8120805,0.7938733,2855528,0.0185723,NA
84079,ANR27_HUMAN,ANKRD27,ANKRD27,ENSG00000105186,615,Singleton,48.32,None,Singleton,0,2.88607947,9.40E-06,0.34649081,0.05847953,intermittent,19,6,FALSE,221.2631579,0.76424007,108254,0.06244979,NA
84080,CP048_HUMAN,ENKD1,ENKD1,ENSG00000124074,435,SSD,54.62,None,LECA,4347,2.70013893,0.000169,0.37035131,0.04122622,intermittent,44,5,FALSE,225.1818182,0.78748263,1863596,0.03695142,DNA
84081,NSRP1_HUMAN,NSRP1,NSRP1,ENSG00000126653,413,SSD,22.62,None,LECA,4647,2.66251737,8.29E-06,0.3755844,0.2358871,intermittent,32,5,FALSE,477.4375,0.79218533,340214,0.07065358,NA
84083,ZRAB3_HUMAN,ZRANB3,ZRANB3,ENSG00000121988,615,SSD,45.49,None,LECA,954,2.86296193,3.78E-06,0.34928861,0.125,intermittent,16,6,FALSE,329.625,0.76712976,89494,0.08767638,NA
84084,RAB6C_HUMAN,RAB6C,RAB6C,ENSG00000222014,9,Ohnolog,93.98,None,LECA,471,3.38216171,4.00E-08,0.29566889,0.33333333,intermittent,4,6,FALSE,63.25,0.70222979,646,0.31818182,NA
84085,FBX30_HUMAN,FBXO30,FBXO30,ENSG00000118496,615,SSD,24.62,None,Vertebrata,3880,2.73259239,1.97E-05,0.36595286,0.11680912,intermittent,27,6,FALSE,383.962963,0.78342595,325588,0.06751245,NA
84100,ARL6_HUMAN,ARL6,ARL6,ENSG00000113966,796,SSD,10.16,Recessive,LECA,35,3.19855515,2.27E-06,0.31264116,0.18333333,intermittent,16,6,FALSE,44.25,0.72518061,19356,0.08297822,NA
84101,UBP44_HUMAN,USP44,USP44,ENSG00000136014,435,Ohnolog,37.97,None,LECA,438,3.03523201,1.46E-06,0.32946411,0.08695652,intermittent,23,6,FALSE,113.6956522,0.745596,24578,0.0757382,NA
84102,S41A2_HUMAN,SLC41A2,SLC41A2,ENSG00000136052,796,Ohnolog,43.09,None,Vertebrata,3471,3.17866074,1.00E-07,0.3145979,0.66666667,intermittent,3,6,FALSE,332.3333333,0.72766741,1550,0.37980952,NA
84103,CD017_HUMAN,C4orf17,C4orf17,ENSG00000138813,311,Singleton,NA,None,Singleton,0,2.97627119,5.30E-07,0.33599089,0.16666667,intermittent,9,6,FALSE,338.3333333,0.7529661,18442,0.1506734,NA
84105,PHS2_HUMAN,PCBD2,PCBD2,ENSG00000132570,796,Ohnolog,42.96,None,Vertebrata,5248,2.80716866,4.90E-05,0.35623082,0.05546218,intermittent,35,6,FALSE,186.8285714,0.77410392,577396,0.04249601,NA
84106,PRAM_HUMAN,PRAM1,PRAM1,ENSG00000133246,105,SSD,89.43,None,Gnathostomata,1294,2.76843568,1.46E-05,0.36121482,0.10685484,intermittent,32,5,FALSE,248.5625,0.77894554,372946,0.04926646,NA
84107,ZIC4_HUMAN,ZIC4,ZIC4,ENSG00000174963,176,Ohnolog,12.76,None,LECA,491,3.37382606,1.00E-08,0.29639939,0,intermittent,2,6,FALSE,216,0.70327174,162,0.50351288,NA
84108,PCGF6_HUMAN,PCGF6,PCGF6,ENSG00000156374,615,SSD,39.45,None,LECA,3551,2.61555988,0.000208,0.38232732,0.11111111,intermittent,108,5,FALSE,177.1203704,0.79805502,2756512,0.0240336,DNA
84109,QRFPR_HUMAN,QRFPR,QRFPR,ENSG00000186867,413,SSD,42.99,None,Bilateria,618,3.42472909,0,0.2919939,0,redundant,1,6,FALSE,259,0.69690886,0,0,NA
84124,ZN394_HUMAN,ZNF394,ZNF394,ENSG00000160908,105,SSD,87.55,None,LECA,109,3.21711587,1.50E-06,0.31083742,0.21428571,intermittent,8,6,FALSE,97.125,0.72286052,15406,0.14105839,RNA
84125,LRIQ1_HUMAN,LRRIQ1,LRRIQ1,ENSG00000133640,96,Singleton,62.61,None,Singleton,0,3.03701028,1.09E-05,0.32927119,0.04232804,intermittent,28,6,FALSE,81.35714286,0.74537371,127072,0.05139317,NA
84126,ATRIP_HUMAN,ATRIP,ATRIP,ENSG00000164053,413,Singleton,44.56,None,Singleton,0,2.74115032,8.11E-05,0.36481035,0.09506531,intermittent,53,5,FALSE,209.3207547,0.78235621,1149888,0.03962765,Multi
84128,WDR75_HUMAN,WDR75,WDR75,ENSG00000115368,615,SSD,27.12,None,LECA,144,2.78088358,1.55E-05,0.35959794,0.10107527,intermittent,31,6,FALSE,318.1612903,0.77738955,279604,0.06515746,NA
84129,ACD11_HUMAN,ACAD11,ACAD11,ENSG00000240303,796,SSD,58.66,None,Opisthokonta,990,2.67135315,6.99E-05,0.37434212,0.02795248,intermittent,54,5,FALSE,197.5925926,0.79108086,790560,0.03024313,DNA
84131,CEP78_HUMAN,CEP78,CEP78,ENSG00000148019,435,Singleton,49.15,None,Singleton,0,2.82189497,1.20E-05,0.3543718,0.0997151,intermittent,27,6,FALSE,281.6666667,0.77226313,233540,0.06504608,NA
84132,UBP42_HUMAN,USP42,USP42,ENSG00000106346,413,Ohnolog,78.6,None,LECA,438,2.80805779,9.51E-06,0.35611803,0.06747638,intermittent,39,5,FALSE,219,0.77399278,228422,0.050292,NA
84133,ZNRF3_HUMAN,ZNRF3,ZNRF3,ENSG00000183579,311,Ohnolog,31.75,None,LECA,2854,2.99861073,1.22E-05,0.33348777,0.08333333,intermittent,16,6,FALSE,166.5625,0.75017366,122812,0.08124695,NA
