Gene_id,Gene_Name,Ortho_Age,Paralog_status,Haplosufficiency_Rank,PPI_connectivity,Disease_Association,Family_Root,Family_ID,node_type,virus_class,pet_vip,Introgressed_Status,POP
ENSG00000198598,MMP17,158,Ohnolog,70.78,872,Unknown,LECA,193,intermittent,4,Not,HSS,HSS
ENSG00000198604,BAZ1A,351,SSD,16.88,2418,Unknown,LECA,207,redundant,2,VIP,HSS,HSS
ENSG00000198610,AKR1C4,43,SSD,88.97,636,Recessive,LECA,579,redundant,3,Not,Intermediate,HSS
ENSG00000198612,COPS8,413,Singleton,36.37,1226,Unknown,Singleton,0,redundant,2,VIP,HSS,HSS
ENSG00000198624,CCDC69,435,SSD,67.33,206,None,Gnathostomata,4877,redundant,4,Not,HSS,HSS
ENSG00000198625,MDM4,435,SSD,13.97,1642,Unknown,LECA,5649,redundant,4,VIP,HSS,HSS
ENSG00000198626,RYR2,311,SSD,14.03,2522,Dominant,Bilateria,1706,intermittent,4,Not,HSS,HSS
ENSG00000198642,KLHL9,615,Ohnolog,31.86,1166,Unknown,LECA,24,intermittent,2,VIP,HSS,HSS
ENSG00000198643,FAM3D,615,Ohnolog,83.51,356,Unknown,Vertebrata,956,intermittent,4,Not,HSS,HSS
ENSG00000198646,NCOA6,413,Singleton,8.11,1224,Unknown,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000198648,STK39,796,Ohnolog,6.91,1104,Unknown,LECA,104,redundant,2,Not,HSS,HSS
ENSG00000198650,TAT,796,SSD,2.29,1400,Recessive,LECA,2978,redundant,2,Not,HSS,HSS
ENSG00000198663,C6orf89,311,Singleton,NA,262,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000198668,CALM1,311,Ohnolog,0.15,5046,Dominant,LECA,1857,redundant,2,VIP,HSS,HSS
ENSG00000198670,LPA,9,SSD,78.22,1450,None,Bilateria,13572,redundant,1,Not,HSS,HSS
ENSG00000198677,TTC37,615,Singleton,22.59,1426,Recessive,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000198680,TUSC1,311,Singleton,74.58,374,Unknown,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000198681,MAGEA1,29,SSD,92.12,778,Unknown,LECA,502,redundant,2,Not,HSS,HSS
ENSG00000198682,PAPSS2,796,Ohnolog,43.81,1416,Recessive,Gnathostomata,6138,redundant,1,Not,HSS,HSS
ENSG00000198689,SLC9A6,158,Ohnolog,22.85,1472,Dominant,LECA,780,intermittent,2,Not,HSS,HSS
ENSG00000198690,FAN1,176,Singleton,86.96,820,Recessive,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000198691,ABCA4,435,Ohnolog,18.63,1472,Both,LECA,731,intermittent,4,Not,HSS,HSS
ENSG00000198692,EIF1AY,311,SSD,88.75,0,Unknown,LECA,10697,critical,4,Not,HSS,HSS
ENSG00000198700,IPO9,796,SSD,38.23,1000,None,LECA,1406,redundant,4,VIP,HSS,HSS
ENSG00000198707,CEP290,413,Singleton,13.34,1464,Recessive,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000198715,GLMP,615,Singleton,65.57,322,None,Singleton,0,redundant,3,Not,HSS,HSS
ENSG00000198718,TOGARAM1,615,Ohnolog,NA,904,Unknown,LECA,1032,redundant,4,Not,HSS,HSS
ENSG00000198719,DLL1,435,Ohnolog,4.66,2206,Unknown,LECA,2056,redundant,4,Not,HSS,HSS
ENSG00000198720,ANKRD13B,796,Ohnolog,19.14,172,Unknown,LECA,1111,redundant,4,Not,HSS,HSS
ENSG00000198721,ECI2,615,SSD,64.53,2228,Unknown,LECA,2817,redundant,1,VIP,HSS,HSS
ENSG00000198722,UNC13B,615,Ohnolog,12.52,1460,Unknown,Bilateria,4982,critical,3,Not,HSS,HSS
ENSG00000198723,TEX45,311,Singleton,NA,86,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000198728,LDB1,796,Ohnolog,2.25,1432,Unknown,Gnathostomata,9971,redundant,2,Not,HSS,HSS
ENSG00000198729,PPP1R14C,435,Ohnolog,60.77,494,Unknown,LECA,9269,redundant,2,Not,HSS,HSS
ENSG00000198730,CTR9,796,Singleton,6.91,3122,Unknown,Singleton,0,intermittent,4,VIP,HSS,HSS
ENSG00000198732,SMOC1,615,Ohnolog,20.73,826,Recessive,Vertebrata,3301,redundant,4,VIP,HSS,HSS
ENSG00000198734,F5,311,Ohnolog,66.18,1256,Both,LECA,343,redundant,4,Not,HSS,HSS
ENSG00000198736,MSRB1,615,SSD,76.05,664,Unknown,LECA,7223,redundant,4,Not,HSS,HSS
ENSG00000198740,ZNF652,435,SSD,26.82,774,Unknown,LECA,1335,redundant,1,Not,HSS,HSS
ENSG00000198742,SMURF1,435,Ohnolog,10.7,2956,Unknown,LECA,20,redundant,4,Not,HSS,HSS
ENSG00000198743,SLC5A3,615,Ohnolog,28.43,834,Unknown,Bilateria,1822,redundant,4,VIP,HSS,HSS
ENSG00000198752,CDC42BPB,413,Ohnolog,65.08,2666,Unknown,LECA,842,redundant,4,Not,HSS,HSS
ENSG00000198753,PLXNB3,796,Ohnolog,68.27,1406,Unknown,LECA,37,redundant,4,Not,HSS,HSS
ENSG00000198754,OXCT2,796,SSD,89.14,430,Unknown,Mammalia,1331,redundant,4,Not,HSS,HSS
ENSG00000198755,RPL10A,796,SSD,28.38,3092,Unknown,LECA,6967,redundant,2,VIP,HSS,HSS
ENSG00000198756,COLGALT2,796,Ohnolog,41.43,714,Unknown,LECA,1326,redundant,4,Not,HSS,HSS
ENSG00000198758,EPS8L3,435,Ohnolog,78.12,766,Unknown,Bilateria,5071,redundant,4,Not,HSS,HSS
ENSG00000198759,EGFL6,615,Ohnolog,64.63,700,Unknown,LECA,9782,redundant,4,Not,HSS,HSS
ENSG00000198765,SYCP1,158,Singleton,42.42,1004,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000198771,RCSD1,351,SSD,84.56,764,Unknown,Vertebrata,1728,redundant,4,Not,HSS,HSS
ENSG00000198774,RASSF9,615,Ohnolog,57.77,272,Unknown,LECA,1755,redundant,4,Not,HSS,HSS
ENSG00000198780,FAM169A,435,Ohnolog,29.61,184,Unknown,Gnathostomata,13607,redundant,2,Not,HSS,HSS
ENSG00000198783,ZNF830,615,Singleton,57.55,556,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000198785,GRIN3A,413,SSD,17.75,1332,Unknown,LECA,2530,intermittent,4,Not,Intermediate,HSS
ENSG00000198788,MUC2,29,SSD,78.34,0,None,LECA,599,redundant,2,Not,HSS,HSS
ENSG00000198791,CNOT7,796,Ohnolog,17.27,1324,Unknown,LECA,7810,intermittent,4,VIP,HSS,HSS
ENSG00000198792,TMEM184B,796,Ohnolog,35.34,348,None,LECA,8839,redundant,4,Not,HSS,HSS
ENSG00000198793,MTOR,796,SSD,0.59,7502,Dominant,LECA,7304,redundant,4,VIP,HSS,HSS
ENSG00000198794,SCAMP5,615,Ohnolog,31.12,1006,Unknown,LECA,1373,redundant,4,Not,HSS,HSS
ENSG00000198795,ZNF521,413,Ohnolog,1.11,1090,Unknown,LECA,2230,critical,4,Not,HSS,HSS
ENSG00000198797,BRINP2,615,SSD,20.53,1734,None,Vertebrata,1191,redundant,4,Not,HSS,HSS
ENSG00000198798,MAGEB3,96,SSD,96.31,184,Unknown,LECA,502,redundant,4,Not,HSS,HSS
ENSG00000198799,LRIG2,435,Ohnolog,31.7,1212,Recessive,LECA,1888,redundant,4,VIP,HSS,HSS
ENSG00000198805,PNP,158,SSD,47.87,1506,Recessive,Opisthokonta,1750,redundant,4,Not,HSS,HSS
ENSG00000198807,PAX9,615,Ohnolog,1.94,1156,Dominant,LECA,52,intermittent,4,Not,HSS,HSS
ENSG00000198812,LRRC10,615,SSD,47.25,1138,Unknown,LECA,415,redundant,4,Not,Intermediate,HSS
ENSG00000198814,GK,796,SSD,11.79,2542,Recessive,LECA,1654,redundant,1,Not,HSS,HSS
ENSG00000198815,FOXJ3,435,Ohnolog,9.71,1060,Unknown,Opisthokonta,549,redundant,4,Not,HSS,HSS
ENSG00000198816,ZNF358,105,SSD,77.19,536,None,LECA,6117,redundant,1,Not,HSS,HSS
ENSG00000198821,CD247,435,Singleton,55.28,1574,Recessive,Singleton,0,redundant,2,VIP,HSS,HSS
ENSG00000198822,GRM3,796,Ohnolog,7.42,2398,Unknown,LECA,3365,redundant,4,Not,HSS,HSS
ENSG00000198824,CHAMP1,311,Singleton,52.86,286,Dominant,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000198825,INPP5F,311,SSD,39.53,0,Unknown,LECA,1174,redundant,2,Not,HSS,HSS
ENSG00000198826,ARHGAP11A,105,SSD,45.69,1544,Unknown,Amniota,13628,redundant,4,Not,HSS,HSS
ENSG00000198829,SUCNR1,615,SSD,85.42,1016,Unknown,Vertebrata,4044,redundant,4,Not,HSS,HSS
ENSG00000198830,HMGN2,351,SSD,13.39,462,Unknown,Euteleostomi,3872,redundant,1,VIP,HSS,HSS
ENSG00000198832,SELENOM,615,SSD,NA,214,Unknown,LECA,11911,redundant,4,Not,HSS,HSS
ENSG00000198833,UBE2J1,796,SSD,29.27,3080,Unknown,LECA,1134,redundant,1,Not,HSS,HSS
ENSG00000198835,GJC2,615,SSD,74.31,818,Both,Chordata,4149,critical,4,Not,HSS,HSS
ENSG00000198836,OPA1,796,SSD,6.94,2256,Both,LECA,1227,intermittent,4,VIP,HSS,HSS
ENSG00000198837,DENND4B,158,Ohnolog,41.5,396,None,LECA,2503,redundant,2,Not,HSS,HSS
ENSG00000198838,RYR3,311,Ohnolog,15.52,1574,Unknown,Bilateria,1706,redundant,4,Not,HSS,HSS
ENSG00000198839,ZNF277,796,Singleton,30.48,504,Unknown,Singleton,0,redundant,1,Not,HSS,HSS
ENSG00000198841,KTI12,796,SSD,76.92,400,None,LECA,13637,redundant,4,Not,HSS,HSS
ENSG00000198842,DUSP27,413,Ohnolog,72.22,1442,None,LECA,1217,intermittent,4,Not,HSS,HSS
ENSG00000198843,SELENOT,796,Singleton,NA,632,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000198844,ARHGEF15,158,Ohnolog,66.99,1096,Unknown,Chordata,553,redundant,4,Not,HSS,HSS
ENSG00000198846,TOX,435,Ohnolog,2.83,1728,Unknown,LECA,401,redundant,4,Not,HSS,HSS
ENSG00000198848,CES1,96,Ohnolog,76.58,1598,Unknown,LECA,486,redundant,4,VIP,HSS,HSS
ENSG00000198851,CD3E,413,SSD,86.63,1652,Recessive,Sarcopterygii,8318,redundant,4,Not,HSS,HSS
ENSG00000198853,RUSC2,311,Ohnolog,40.6,492,Recessive,Vertebrata,8332,redundant,4,Not,HSS,HSS
ENSG00000198854,C1orf68,158,SSD,NA,280,None,Theria,8197,redundant,4,Not,HSS,HSS
ENSG00000198855,FICD,796,Singleton,62.6,454,None,Singleton,0,redundant,3,Not,HSS,HSS
ENSG00000198856,OSTC,796,Singleton,18.89,772,None,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000198860,TSEN15,435,Singleton,56.58,374,Recessive,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000198862,LTN1,435,Singleton,38.5,1620,Unknown,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000198863,RUNDC1,796,Singleton,56.43,330,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000198870,STKLD1,413,Singleton,89.23,184,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000198873,GRK5,615,Ohnolog,23.02,1496,Unknown,LECA,1799,redundant,4,Not,Intermediate,HSS
ENSG00000198874,TYW1,311,SSD,74.25,728,Unknown,Homininae,13646,redundant,1,Not,HSS,HSS
ENSG00000198876,DCAF12,615,SSD,35.01,376,None,Bilateria,13508,redundant,4,Not,Intermediate,HSS
ENSG00000198879,SFMBT2,435,SSD,55.46,710,Unknown,Bilateria,230,redundant,4,Not,HSS,HSS
ENSG00000198881,ASB12,615,Ohnolog,61.32,2584,Unknown,Vertebrata,7687,redundant,4,Not,HSS,HSS
ENSG00000198883,PNMA5,105,SSD,95.73,370,Unknown,LECA,9231,redundant,4,Not,HSS,HSS
ENSG00000198885,ITPRIPL1,413,SSD,58.41,202,None,Bilateria,7262,redundant,4,Not,HSS,HSS
ENSG00000198887,SMC5,796,SSD,11.07,2418,Unknown,Opisthokonta,8615,redundant,4,VIP,HSS,HSS
ENSG00000198889,DCAF12L1,73,SSD,87.11,658,None,Bilateria,13508,redundant,4,Not,HSS,HSS
ENSG00000198890,PRMT6,435,SSD,33.07,2366,Unknown,LECA,3122,redundant,2,VIP,HSS,HSS
ENSG00000198894,CIPC,435,Singleton,55.54,238,Unknown,Singleton,0,redundant,3,Not,HSS,HSS
ENSG00000198898,CAPZA2,615,Ohnolog,6.73,1832,Unknown,LECA,3687,redundant,3,Not,HSS,HSS
ENSG00000198900,TOP1,615,Ohnolog,1.64,3626,Unknown,LECA,12115,redundant,4,VIP,HSS,HSS
ENSG00000198901,PRC1,435,Singleton,20.77,1746,Unknown,Singleton,0,intermittent,4,VIP,HSS,HSS
ENSG00000198908,BHLHB9,105,SSD,70.32,362,Unknown,Bilateria,2185,redundant,4,Not,HSS,HSS
ENSG00000198909,MAP3K3,435,Ohnolog,8.78,3108,Unknown,LECA,765,critical,3,Not,HSS,HSS
ENSG00000198910,L1CAM,615,Ohnolog,15.59,1768,Recessive,LECA,320,redundant,4,Not,HSS,HSS
ENSG00000198911,SREBF2,615,Ohnolog,32.79,1822,Unknown,Opisthokonta,977,intermittent,1,Not,HSS,HSS
ENSG00000198912,C1orf174,413,Singleton,NA,88,None,Singleton,0,redundant,4,Not,Intermediate,HSS
ENSG00000198914,POU3F3,351,Ohnolog,23.83,1800,Unknown,LECA,392,redundant,1,Not,HSS,HSS
ENSG00000198915,RASGEF1A,435,Ohnolog,43.42,438,Unknown,LECA,640,redundant,4,Not,HSS,HSS
ENSG00000198917,SPOUT1,796,Singleton,NA,1186,Unknown,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000198918,RPL39,96,SSD,32.15,2050,Unknown,LECA,8829,redundant,2,VIP,HSS,HSS
ENSG00000198919,DZIP3,105,SSD,44.35,1328,Unknown,LECA,6957,redundant,4,VIP,HSS,HSS
ENSG00000198920,KIAA0753,105,Singleton,76.23,424,Recessive,Singleton,0,intermittent,4,Not,HSS,HSS
ENSG00000198924,DCLRE1A,435,SSD,65.84,1260,Unknown,Opisthokonta,3894,intermittent,2,Not,HSS,HSS
ENSG00000198925,ATG9A,796,Ohnolog,18.39,1504,Unknown,LECA,11668,redundant,4,Not,HSS,HSS
ENSG00000198929,NOS1AP,615,SSD,22.78,1322,Unknown,Bilateria,195,redundant,4,Not,HSS,HSS
ENSG00000198930,CSAG1,0,SSD,96.9,264,Unknown,Catarrhini,13669,redundant,4,Not,HSS,HSS
ENSG00000198931,APRT,796,Singleton,39.66,2734,Recessive,Singleton,0,critical,3,VIP,HSS,HSS
ENSG00000198932,GPRASP1,105,SSD,88.5,830,Unknown,Bilateria,2185,redundant,4,Not,HSS,HSS
ENSG00000198933,TBKBP1,413,SSD,35.2,804,Unknown,Gnathostomata,8717,redundant,4,Not,HSS,HSS
ENSG00000198934,MAGEE1,73,SSD,82.81,752,Unknown,LECA,502,redundant,4,Not,HSS,HSS
ENSG00000198937,CCDC167,435,Singleton,46.51,62,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000198939,ZFP2,105,SSD,66.99,460,None,LECA,89,redundant,4,Not,Intermediate,HSS
ENSG00000198944,SOWAHA,311,SSD,76.29,710,None,Vertebrata,12428,redundant,4,Not,HSS,HSS
ENSG00000198945,L3MBTL3,435,Ohnolog,25.7,692,None,Bilateria,230,redundant,4,VIP,HSS,HSS
ENSG00000198947,DMD,29,Ohnolog,0.27,3638,Recessive,LECA,595,redundant,2,VIP,HSS,HSS
ENSG00000198951,NAGA,796,Ohnolog,60.79,766,Recessive,LECA,2184,redundant,4,Not,HSS,HSS
ENSG00000198952,SMG5,615,SSD,37.47,1268,Unknown,Bilateria,3708,critical,3,Not,HSS,HSS
ENSG00000198954,KIF1BP,796,Singleton,14.57,474,Recessive,Singleton,0,redundant,4,Not,Intermediate,HSS
ENSG00000198959,TGM2,615,SSD,39.88,2350,Unknown,Bilateria,1628,redundant,4,VIP,HSS,HSS
ENSG00000198961,PJA2,435,SSD,38.47,1588,None,LECA,11622,redundant,1,VIP,HSS,HSS
ENSG00000198963,RORB,615,Ohnolog,2.68,1260,Dominant,Bilateria,268,redundant,2,Not,HSS,HSS
ENSG00000198964,SGMS1,615,Ohnolog,16.68,740,Unknown,Bilateria,7919,redundant,4,Not,HSS,HSS
ENSG00000203326,ZNF525,20,SSD,95.29,272,None,LECA,9542,redundant,2,Not,HSS,HSS
ENSG00000203485,INF2,615,SSD,79.76,2218,Dominant,LECA,1925,redundant,4,VIP,HSS,HSS
ENSG00000203618,GP1BB,615,SSD,78.01,1176,Recessive,LECA,9962,redundant,4,Not,HSS,HSS
ENSG00000203666,EFCAB2,796,SSD,51.4,2130,None,LECA,1857,redundant,4,Not,HSS,HSS
ENSG00000203667,COX20,435,Singleton,46.76,446,Recessive,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000203668,CHML,796,SSD,67.97,1160,Unknown,LECA,630,redundant,4,Not,HSS,HSS
ENSG00000203685,STUM,96,Singleton,NA,218,None,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000203690,TCP10,43,SSD,97.7,828,None,Vertebrata,7502,redundant,4,Not,HSS,HSS
ENSG00000203697,CAPN8,615,SSD,64.89,1392,None,LECA,295,redundant,4,Not,HSS,HSS
ENSG00000203705,TATDN3,796,SSD,36.05,534,None,Opisthokonta,7165,redundant,4,Not,HSS,HSS
ENSG00000203710,CR1,311,SSD,86.61,1268,None,LECA,6,intermittent,2,VIP,HSS,HSS
ENSG00000203722,RAET1G,0,SSD,99.1,258,None,Gnathostomata,229,redundant,4,Not,HSS,HSS
ENSG00000203734,ECT2L,615,SSD,63.71,1480,None,Opisthokonta,122,redundant,4,Not,HSS,HSS
ENSG00000203737,GPR52,615,SSD,18.14,532,Unknown,Bilateria,887,intermittent,4,Not,HSS,HSS
ENSG00000203747,FCGR3A,96,SSD,92.43,1616,Recessive,Gnathostomata,988,redundant,4,Not,Intermediate,HSS
ENSG00000203760,CENPW,311,Singleton,62.88,986,Unknown,Singleton,0,intermittent,4,Not,HSS,HSS
ENSG00000203772,SPRN,311,Singleton,86.55,354,Unknown,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000203780,FANK1,435,Singleton,70.52,2140,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000203782,LOR,73,Singleton,60.04,960,Dominant,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000203785,SPRR2E,96,SSD,85.39,336,Unknown,Catarrhini,8653,redundant,1,VIP,HSS,HSS
ENSG00000203786,KPRP,105,SSD,88.56,756,Unknown,LECA,1842,intermittent,4,VIP,HSS,HSS
ENSG00000203797,DDO,615,SSD,66.21,1150,Unknown,Vertebrata,3090,intermittent,2,Not,HSS,HSS
ENSG00000203811,HIST2H3C,0,SSD,31.46,2656,Unknown,LECA,3528,redundant,4,Not,HSS,HSS
ENSG00000203814,HIST2H2BF,105,SSD,41.86,1678,None,LECA,2099,redundant,4,VIP,HSS,HSS
ENSG00000203857,HSD3B1,96,SSD,61.63,1276,Unknown,Opisthokonta,1474,redundant,2,Not,HSS,HSS
ENSG00000203859,HSD3B2,96,SSD,79.59,1078,Recessive,Opisthokonta,1474,intermittent,4,Not,HSS,HSS
ENSG00000203867,RBM20,351,SSD,42.46,626,Dominant,LECA,247,redundant,4,Not,HSS,HSS
ENSG00000203877,RIPPLY2,413,Ohnolog,55.78,798,Recessive,Euteleostomi,7109,redundant,4,Not,HSS,HSS
ENSG00000203879,GDI1,796,Ohnolog,30.35,2036,Dominant,LECA,630,redundant,4,VIP,HSS,HSS
ENSG00000203880,PCMTD2,615,Ohnolog,45.96,620,None,LECA,4032,redundant,1,Not,HSS,HSS
ENSG00000203883,SOX18,435,Ohnolog,44.13,1082,Both,LECA,88,redundant,4,Not,HSS,HSS
ENSG00000203896,LIME1,105,SSD,92.93,310,Unknown,LECA,1810,redundant,4,Not,Strict,EUR
ENSG00000203942,C10orf62,105,Singleton,NA,126,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000203943,SAMD13,615,SSD,21.28,72,None,Bilateria,230,redundant,4,Not,HSS,HSS
ENSG00000203965,EFCAB7,615,SSD,36.11,2066,Unknown,LECA,1857,redundant,4,VIP,HSS,HSS
ENSG00000203972,GLYATL3,311,SSD,42.77,178,Unknown,Amniota,7284,redundant,4,Not,HSS,HSS
ENSG00000203985,LDLRAD1,158,Singleton,77.81,150,None,Singleton,0,intermittent,4,Not,HSS,HSS
ENSG00000203995,ZYG11A,413,SSD,67.61,304,None,Bilateria,8301,redundant,4,Not,Strict,ASN
ENSG00000204010,IFIT1B,413,SSD,91.59,1718,None,LECA,3994,redundant,4,Not,HSS,HSS
ENSG00000204060,FOXO6,96,Ohnolog,61.96,0,None,Opisthokonta,549,redundant,4,Not,HSS,HSS
ENSG00000204065,TCEAL5,43,SSD,87.73,1082,None,Eutheria,5339,redundant,4,Not,HSS,HSS
ENSG00000204071,TCEAL6,0,SSD,92.13,1798,None,Eutheria,5339,redundant,1,Not,HSS,HSS
ENSG00000204084,INPP5B,796,Ohnolog,44.74,1734,Unknown,LECA,1174,redundant,4,Not,HSS,HSS
ENSG00000204086,RPA4,96,SSD,95.41,1264,Unknown,LECA,2825,intermittent,4,Not,HSS,HSS
ENSG00000204099,NEU4,615,SSD,85.75,382,Unknown,Vertebrata,3582,redundant,4,Not,HSS,HSS
ENSG00000204103,MAFB,615,Ohnolog,5.59,1726,Dominant,Bilateria,4894,redundant,4,VIP,HSS,HSS
ENSG00000204104,TRAF3IP1,615,Singleton,76.7,798,Recessive,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000204120,GIGYF2,615,Ohnolog,14.01,1680,Unknown,Bilateria,7058,redundant,4,Not,HSS,HSS
ENSG00000204130,RUFY2,615,Ohnolog,27.94,510,Unknown,LECA,319,intermittent,1,Not,HSS,HSS
ENSG00000204131,NHSL2,413,SSD,43.44,276,None,Vertebrata,5628,redundant,4,Not,HSS,HSS
ENSG00000204138,PHACTR4,615,Ohnolog,45.88,754,Unknown,Opisthokonta,1451,redundant,4,Not,HSS,HSS
ENSG00000204140,CLPSL1,96,SSD,96.56,86,None,Gnathostomata,5909,intermittent,4,Not,HSS,HSS
ENSG00000204160,ZDHHC18,435,Ohnolog,26.47,430,None,LECA,352,redundant,4,Not,HSS,HSS
ENSG00000204172,AGAP9,0,Ohnolog,88.1,888,None,LECA,509,redundant,4,Not,HSS,HSS
ENSG00000204174,NPY4R,435,SSD,66.73,1282,Unknown,Bilateria,1059,redundant,2,Not,HSS,HSS
ENSG00000204175,GPRIN2,311,SSD,82.54,566,Unknown,Euteleostomi,12289,redundant,4,Not,HSS,HSS
ENSG00000204176,SYT15,615,SSD,78.44,628,Unknown,LECA,249,redundant,4,Not,HSS,HSS
ENSG00000204178,MACO1,796,Singleton,NA,492,Unknown,Singleton,0,redundant,1,Not,HSS,HSS
ENSG00000204179,PTPN20,105,SSD,91.69,1200,Unknown,LECA,590,redundant,4,Not,HSS,HSS
ENSG00000204186,ZDBF2,73,Singleton,89.22,304,Unknown,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000204209,DAXX,435,Singleton,16.54,2138,Unknown,Singleton,0,redundant,3,VIP,HSS,HSS
ENSG00000204217,BMPR2,615,SSD,1.48,2846,Dominant,LECA,2731,redundant,4,Not,HSS,HSS
ENSG00000204219,TCEA3,615,Ohnolog,48.01,1422,Unknown,LECA,10353,redundant,3,Not,HSS,HSS
ENSG00000204220,PFDN6,796,Singleton,33.76,2052,None,Singleton,0,intermittent,4,Not,HSS,HSS
ENSG00000204227,RING1,435,SSD,34.04,1950,Unknown,LECA,3551,redundant,4,Not,HSS,HSS
ENSG00000204228,HSD17B8,796,SSD,52.02,1538,Unknown,LECA,371,intermittent,3,Not,HSS,HSS
ENSG00000204231,RXRB,435,Ohnolog,21.36,1218,Unknown,Bilateria,1984,redundant,2,Not,HSS,HSS
ENSG00000204237,OXLD1,435,Singleton,98.21,136,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000204248,COL11A2,158,Ohnolog,27.33,1352,Both,LECA,535,redundant,4,Not,HSS,HSS
ENSG00000204252,HLA-DOA,158,SSD,NA,686,Unknown,Euteleostomi,9382,redundant,4,Not,HSS,HSS
ENSG00000204256,BRD2,615,Ohnolog,1.63,0,Unknown,LECA,207,redundant,4,VIP,HSS,HSS
ENSG00000204257,HLA-DMA,351,SSD,NA,1266,Unknown,Euteleostomi,9382,intermittent,3,Not,HSS,HSS
ENSG00000204262,COL5A2,413,Ohnolog,12.81,1580,Dominant,LECA,535,redundant,4,Not,HSS,HSS
ENSG00000204264,PSMB8,435,Ohnolog,57.95,2514,Recessive,LECA,170,intermittent,3,VIP,HSS,HSS
ENSG00000204267,TAP2,311,Ohnolog,70.24,0,Recessive,LECA,51,redundant,4,VIP,HSS,HSS
ENSG00000204271,SPIN3,413,SSD,80.55,854,None,Eutheria,2725,redundant,4,Not,HSS,HSS
ENSG00000204279,PAGE3,43,SSD,96.96,70,Unknown,Eutheria,871,redundant,4,Not,HSS,HSS
ENSG00000204287,HLA-DRA,311,SSD,NA,2050,Unknown,Euteleostomi,9382,redundant,4,Not,HSS,HSS
ENSG00000204291,COL15A1,311,Ohnolog,60.08,1004,Unknown,LECA,535,redundant,4,Not,HSS,HSS
ENSG00000204300,TMEM225,105,Singleton,98.31,102,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000204301,NOTCH4,73,SSD,5.41,1746,Unknown,LECA,2056,redundant,4,Not,HSS,HSS
ENSG00000204304,PBX2,158,Ohnolog,22.53,1110,Unknown,LECA,2522,intermittent,4,Not,HSS,HSS
ENSG00000204305,AGER,158,SSD,23.58,1242,Unknown,Vertebrata,1117,intermittent,4,VIP,HSS,HSS
ENSG00000204308,RNF5,796,SSD,28.05,1158,Unknown,LECA,6146,intermittent,1,Not,HSS,HSS
ENSG00000204310,AGPAT1,413,Ohnolog,16.78,1156,Unknown,LECA,9960,intermittent,3,Not,HSS,HSS
ENSG00000204315,FKBPL,615,SSD,60.92,1666,Unknown,LECA,40,redundant,4,Not,HSS,HSS
ENSG00000204316,MRPL38,796,SSD,45.75,1000,Unknown,Opisthokonta,1511,redundant,2,Not,HSS,HSS
ENSG00000204323,SMIM5,311,Singleton,64.21,66,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000204334,ERICH2,435,Singleton,63.67,164,None,Singleton,0,intermittent,4,Not,HSS,HSS
ENSG00000204335,SP5,615,SSD,39.95,516,Unknown,LECA,820,intermittent,4,Not,HSS,HSS
ENSG00000204344,STK19,615,Singleton,76.08,570,Unknown,Singleton,0,intermittent,3,Not,HSS,HSS
ENSG00000204345,CD300LD,73,SSD,97.23,108,Unknown,Gnathostomata,1694,redundant,4,Not,HSS,HSS
ENSG00000204348,DXO,796,Singleton,43.65,610,Unknown,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000204351,SKIV2L,796,SSD,38.12,2604,Recessive,LECA,456,redundant,4,Not,HSS,HSS
ENSG00000204356,NELFE,615,Singleton,27.42,990,Unknown,Singleton,0,redundant,1,Not,HSS,HSS
ENSG00000204361,NXPE2,105,SSD,83.45,210,None,Chordata,1668,redundant,4,Not,HSS,HSS
ENSG00000204366,ZBTB12,435,SSD,64.69,858,None,LECA,617,redundant,4,Not,HSS,HSS
