Family_id,Total_members,Quarter,Gene_id,Gene_Name,Ortho_Age,Paralog_status,Haplosufficiency_Rank,PPI_connectivity,Disease_Association,Family_Root,Family_ID
724,19,4.75,ENSG00000181773,GPR3,615,SSD,30.6,814,Unknown,Chordata,724
724,19,4.75,ENSG00000171517,LPAR3,615,SSD,24.25,1342,Unknown,Chordata,724
724,19,4.75,ENSG00000118432,CNR1,615,Ohnolog,1.59,2752,Unknown,Chordata,724
7262,10,2.5,ENSG00000181541,MAB21L2,615,Ohnolog,6.2,788,Both,Bilateria,7262
7262,10,2.5,ENSG00000180611,MB21D2,615,SSD,22.13,394,None,Bilateria,7262
727,9,2.25,ENSG00000221955,SLC12A8,796,SSD,52.59,658,None,Opisthokonta,727
727,9,2.25,ENSG00000146828,SLC12A9,615,SSD,52.76,632,Unknown,Opisthokonta,727
7284,5,1.25,ENSG00000255151,GLYATL1B,615,SSD,NA,0,None,Amniota,7284
729,4,1,ENSG00000064655,EYA2,435,Ohnolog,10.43,1026,Unknown,Bilateria,729
73,5,1.25,ENSG00000101294,HM13,796,SSD,14.51,884,Unknown,LECA,73
730,6,1.5,ENSG00000149591,TAGLN,615,Ohnolog,3.83,2062,Unknown,LECA,730
7304,6,1.5,ENSG00000196367,TRRAP,796,SSD,19.5,4648,Dominant,LECA,7304
7305,4,1,ENSG00000166105,GLB1L3,615,Ohnolog,93.64,552,None,LECA,7305
731,12,3,ENSG00000167972,ABCA3,615,SSD,64.64,1308,Recessive,LECA,731
731,12,3,ENSG00000144452,ABCA12,615,Ohnolog,20.59,978,Recessive,LECA,731
731,12,3,ENSG00000107331,ABCA2,615,Ohnolog,56.47,1314,Unknown,LECA,731
732,39,9.75,ENSG00000152670,DDX4,796,SSD,23.59,3314,Unknown,LECA,732
732,39,9.75,ENSG00000123136,DDX39A,796,SSD,37.66,4062,None,LECA,732
732,39,9.75,ENSG00000183258,DDX41,796,SSD,25.66,3460,Dominant,LECA,732
732,39,9.75,ENSG00000178105,DDX10,796,SSD,29.33,3218,Unknown,LECA,732
732,39,9.75,ENSG00000185163,DDX51,796,SSD,82.1,2376,None,LECA,732
732,39,9.75,ENSG00000105671,DDX49,796,SSD,56.37,3260,None,LECA,732
732,39,9.75,ENSG00000100201,DDX17,796,Ohnolog,11.09,3824,Unknown,LECA,732
732,39,9.75,ENSG00000123064,DDX54,796,SSD,57.18,2928,Unknown,LECA,732
732,39,9.75,ENSG00000174243,DDX23,796,SSD,15.87,2666,Unknown,LECA,732
7328,7,1.75,ENSG00000149575,SCN2B,615,SSD,37.45,1566,Dominant,Vertebrata,7328
733,12,3,ENSG00000144228,SPOPL,796,Ohnolog,12.91,1348,None,LECA,733
733,12,3,ENSG00000166016,ABTB2,615,Ohnolog,30.16,524,None,LECA,733
733,12,3,ENSG00000183826,BTBD9,615,SSD,3.77,748,Unknown,LECA,733
7335,4,1,ENSG00000169019,COMMD8,615,SSD,23.76,1112,Unknown,Chordata,7335
7337,4,1,ENSG00000163354,DCST2,435,SSD,70.89,306,None,Bilateria,7337
7338,4,1,ENSG00000149639,SOGA1,615,Ohnolog,50.33,290,None,Gnathostomata,7338
7352,8,2,ENSG00000152078,TMEM56,615,SSD,70.01,394,None,LECA,7352
7352,8,2,ENSG00000167695,FAM57A,615,SSD,57.47,280,Unknown,LECA,7352
7356,6,1.5,ENSG00000183644,C11orf88,311,SSD,NA,38,None,LECA,7356
736,7,1.75,ENSG00000177830,CHID1,796,SSD,70.14,236,Unknown,LECA,736
738,4,1,ENSG00000122512,PMS2,796,SSD,59.43,2056,Recessive,LECA,738
741,15,3.75,ENSG00000250782,TAF11L14,796,SSD,NA,0,None,Eutheria,741
741,15,3.75,ENSG00000283967,TAF11L8,796,SSD,NA,0,None,Eutheria,741
741,15,3.75,ENSG00000064995,TAF11,796,SSD,48.5,870,Unknown,Eutheria,741
744,4,1,ENSG00000065054,SLC9A3R2,796,Ohnolog,57.51,2144,Unknown,LECA,744
748,6,1.5,ENSG00000105576,TNPO2,796,Ohnolog,28.97,1534,Unknown,LECA,748
7481,5,1.25,ENSG00000169126,ARMC4,796,SSD,71.23,676,Recessive,LECA,7481
749,5,1.25,ENSG00000183044,ABAT,796,SSD,41.04,1452,Recessive,Opisthokonta,749
7502,4,1,ENSG00000151849,CENPJ,105,SSD,54.37,1578,Recessive,Vertebrata,7502
758,4,1,ENSG00000206560,ANKRD28,615,Ohnolog,19.04,2208,Unknown,Vertebrata,758
759,5,1.25,ENSG00000137513,NARS2,796,SSD,14.13,1326,Recessive,LECA,759
76,5,1.25,ENSG00000188191,PRKAR1B,796,Ohnolog,58.06,2538,Unknown,LECA,76
763,9,2.25,ENSG00000116560,SFPQ,796,Ohnolog,22.48,2246,Unknown,LECA,763
763,9,2.25,ENSG00000161847,RAVER1,615,Ohnolog,65.86,0,Unknown,LECA,763
765,10,2.5,ENSG00000230626,AC011005,796,SSD,NA,0,None,LECA,765
765,10,2.5,ENSG00000169032,MAP2K1,796,Ohnolog,5.71,5086,Unknown,LECA,765
768,7,1.75,ENSG00000166394,CYB5R2,796,Ohnolog,60.52,1028,Unknown,LECA,768
7690,4,1,ENSG00000285509,AP000646,796,SSD,NA,0,None,LECA,7690
770,14,3.5,ENSG00000254772,EEF1G,796,SSD,37.7,3990,Unknown,LECA,770
770,14,3.5,ENSG00000100577,GSTZ1,796,SSD,43.89,1550,None,LECA,770
770,14,3.5,ENSG00000104381,GDAP1,615,Ohnolog,19.49,880,Both,LECA,770
7717,4,1,ENSG00000154319,FAM167A,435,Ohnolog,68.25,552,Unknown,Chordata,7717
772,6,1.5,ENSG00000140992,PDPK1,796,SSD,27.05,2026,Unknown,LECA,772
773,7,1.75,ENSG00000140332,TLE3,105,Ohnolog,20.63,1858,Unknown,LECA,773
7737,4,1,ENSG00000263465,SRSF8,796,SSD,NA,566,Unknown,Bilateria,7737
7755,7,1.75,ENSG00000166750,SLFN5,435,SSD,94.44,358,Unknown,Gnathostomata,7755
779,4,1,ENSG00000163738,MTHFD2L,796,Ohnolog,39.79,1456,Unknown,LECA,779
780,11,2.75,ENSG00000197818,SLC9A8,796,SSD,26.55,1274,Unknown,LECA,780
780,11,2.75,ENSG00000066230,SLC9A3,615,Ohnolog,62.16,1694,Recessive,LECA,780
7819,5,1.25,ENSG00000155666,KDM8,796,SSD,82.94,998,Unknown,Bilateria,7819
783,24,6,ENSG00000115252,PDE1A,796,Ohnolog,23.57,1300,Unknown,LECA,783
783,24,6,ENSG00000112541,PDE10A,796,SSD,52.15,1558,Both,LECA,783
783,24,6,ENSG00000184588,PDE4B,796,Ohnolog,8.72,1832,Unknown,LECA,783
783,24,6,ENSG00000073417,PDE8A,615,Ohnolog,64.49,654,Unknown,LECA,783
783,24,6,ENSG00000186642,PDE2A,615,SSD,29.06,1444,Unknown,LECA,783
783,24,6,ENSG00000095464,PDE6C,615,Ohnolog,40.7,1016,Recessive,LECA,783
784,5,1.25,ENSG00000068971,PPP2R5B,796,Ohnolog,46.68,1866,Unknown,LECA,784
786,25,6.25,ENSG00000179950,PUF60,796,SSD,24.05,1874,Dominant,LECA,786
786,25,6.25,ENSG00000162374,ELAVL4,796,Ohnolog,1.89,3054,Unknown,LECA,786
786,25,6.25,ENSG00000107105,ELAVL2,796,Ohnolog,1.24,2556,Unknown,LECA,786
786,25,6.25,ENSG00000143368,SF3B4,796,SSD,25.11,1702,Dominant,LECA,786
786,25,6.25,ENSG00000155636,RBM45,796,SSD,23.68,600,Unknown,LECA,786
786,25,6.25,ENSG00000132819,RBM38,796,Ohnolog,61.69,748,Unknown,LECA,786
7860,4,1,ENSG00000181619,GPR135,615,SSD,69.56,532,Unknown,Vertebrata,7860
7868,4,1,ENSG00000177990,DPY19L2,796,SSD,81.13,594,Recessive,Bilateria,7868
79,5,1.25,ENSG00000060709,RIMBP2,435,Ohnolog,72.43,1152,Unknown,LECA,79
792,4,1,ENSG00000071994,PDCD2,796,SSD,69.49,1166,Unknown,LECA,792
7944,16,4,ENSG00000176022,B3GALT6,796,SSD,73.2,454,Recessive,LECA,7944
7944,16,4,ENSG00000172318,B3GALT1,615,SSD,17.98,488,Unknown,LECA,7944
7944,16,4,ENSG00000170340,B3GNT2,615,SSD,36.11,746,Unknown,LECA,7944
7944,16,4,ENSG00000162630,B3GALT2,615,SSD,30.58,538,Unknown,LECA,7944
795,8,2,ENSG00000100139,MICALL1,796,Ohnolog,65.89,914,None,LECA,795
795,8,2,ENSG00000115504,EHBP1,615,Ohnolog,2.88,2224,Unknown,LECA,795
7965,4,1,ENSG00000157168,NRG1,615,SSD,0.68,2228,Unknown,Vertebrata,7965
8,6,1.5,ENSG00000181781,ODF3L2,615,Ohnolog,84.89,288,None,LECA,8
80,6,1.5,ENSG00000130508,PXDN,615,Ohnolog,61.43,1094,Recessive,LECA,80
8060,6,1.5,ENSG00000171044,XKR6,615,Ohnolog,18.08,448,None,Chordata,8060
807,10,2.5,ENSG00000166596,CFAP52,796,SSD,50.17,1086,Unknown,LECA,807
807,10,2.5,ENSG00000161996,WDR90,615,SSD,86.02,2050,Unknown,LECA,807
8081,15,3.75,ENSG00000275663,HIST1H4G,615,SSD,78.48,1982,Unknown,LECA,8081
8081,15,3.75,ENSG00000277157,HIST1H4D,435,SSD,4.15,4094,Unknown,LECA,8081
8081,15,3.75,ENSG00000278637,HIST1H4A,435,SSD,6.13,4230,Unknown,LECA,8081
8136,4,1,ENSG00000158828,PINK1,796,SSD,41.91,2198,Recessive,LECA,8136
8197,21,5.25,ENSG00000159455,LCE2B,158,SSD,86.97,358,Unknown,Theria,8197
8197,21,5.25,ENSG00000187180,LCE2C,158,SSD,87.56,242,Unknown,Theria,8197
8197,21,5.25,ENSG00000169469,SPRR1B,158,SSD,71.6,636,Unknown,Theria,8197
8197,21,5.25,ENSG00000244057,LCE3C,158,SSD,77.7,356,Unknown,Theria,8197
8197,21,5.25,ENSG00000198854,C1orf68,158,SSD,NA,280,None,Theria,8197
820,23,5.75,ENSG00000204335,SP5,615,SSD,39.95,516,Unknown,LECA,820
820,23,5.75,ENSG00000067082,KLF6,615,Ohnolog,17.75,1808,Unknown,LECA,820
820,23,5.75,ENSG00000155090,KLF10,615,Ohnolog,2.26,1378,Unknown,LECA,820
820,23,5.75,ENSG00000217236,SP9,615,Ohnolog,46.92,710,None,LECA,820
820,23,5.75,ENSG00000164651,SP8,615,Ohnolog,39.07,1474,Unknown,LECA,820
821,11,2.75,ENSG00000117600,PLPPR4,615,Ohnolog,NA,590,Unknown,LECA,821
821,11,2.75,ENSG00000105520,PLPPR2,615,Ohnolog,NA,582,None,LECA,821
8240,7,1.75,ENSG00000160062,ZBTB8A,435,Ohnolog,48.04,418,None,LECA,8240
8242,7,1.75,ENSG00000284438,SSU72P7,796,SSD,NA,0,None,LECA,8242
826,5,1.25,ENSG00000167535,CACNB3,413,Ohnolog,22.36,742,Unknown,LECA,826
8262,5,1.25,ENSG00000160201,U2AF1,796,SSD,33.21,1368,Unknown,LECA,8262
828,5,1.25,ENSG00000165283,STOML2,796,SSD,10.07,1614,Unknown,LECA,828
83,15,3.75,ENSG00000109670,FBXW7,796,SSD,2.06,3442,Unknown,LECA,83
83,15,3.75,ENSG00000072803,FBXW11,796,Ohnolog,10.37,2076,Unknown,LECA,83
83,15,3.75,ENSG00000166167,BTRC,796,Ohnolog,1.05,2750,Unknown,LECA,83
8355,4,1,ENSG00000160932,LY6E,351,SSD,83.11,870,Unknown,Amniota,8355
84,7,1.75,ENSG00000110090,CPT1A,796,Ohnolog,54.76,1582,Recessive,LECA,84
842,6,1.5,ENSG00000122966,CIT,796,SSD,9.65,3182,Recessive,LECA,842
8436,4,1,ENSG00000161973,CCDC42,435,SSD,52.78,302,None,LECA,8436
844,5,1.25,ENSG00000186792,HYAL3,796,Ohnolog,62.53,260,Unknown,Vertebrata,844
846,6,1.5,ENSG00000107551,RASSF4,615,Ohnolog,62.12,544,Unknown,Bilateria,846
850,5,1.25,ENSG00000081189,MEF2C,615,Ohnolog,0.26,3816,Dominant,LECA,850
851,6,1.5,ENSG00000068308,OTUD5,796,SSD,44.43,804,Unknown,LECA,851
8512,4,1,ENSG00000162551,ALPL,435,Ohnolog,0.11,2460,Both,Vertebrata,8512
852,4,1,ENSG00000068323,TFE3,615,Ohnolog,26.26,1332,Unknown,Bilateria,852
854,14,3.5,ENSG00000197142,ACSL5,796,Ohnolog,53.06,2022,Unknown,LECA,854
854,14,3.5,ENSG00000123983,ACSL3,615,Ohnolog,47.65,2214,Unknown,LECA,854
854,14,3.5,ENSG00000151726,ACSL1,615,Ohnolog,50.16,2150,Unknown,LECA,854
855,4,1,ENSG00000122687,MRM2,796,SSD,NA,1558,Unknown,LECA,855
857,6,1.5,ENSG00000129625,REEP5,796,Ohnolog,31.49,2148,Unknown,LECA,857
862,7,1.75,ENSG00000151151,IPMK,796,SSD,30.68,1530,Unknown,LECA,862
8623,4,1,ENSG00000164778,EN2,615,Ohnolog,23.56,1456,Unknown,Bilateria,8623
863,9,2.25,ENSG00000070718,AP3M2,796,Ohnolog,33.08,824,Unknown,LECA,863
863,9,2.25,ENSG00000185009,AP3M1,796,Ohnolog,11.75,836,Unknown,LECA,863
8647,4,1,ENSG00000169627,BOLA2B,796,SSD,77.25,3950,None,LECA,8647
867,7,1.75,ENSG00000089163,SIRT4,796,SSD,49.14,2292,Unknown,LECA,867
8685,4,1,ENSG00000163377,TAFA4,615,SSD,NA,434,Unknown,Vertebrata,8685
871,23,5.75,ENSG00000234068,PAGE2,96,SSD,96.53,112,Unknown,Eutheria,871
871,23,5.75,ENSG00000158639,PAGE5,96,SSD,96.87,302,Unknown,Eutheria,871
871,23,5.75,ENSG00000238269,PAGE2B,96,SSD,96.76,152,None,Eutheria,871
871,23,5.75,ENSG00000101951,PAGE4,96,SSD,96.31,282,Unknown,Eutheria,871
871,23,5.75,ENSG00000155622,XAGE2,73,SSD,96.43,238,Unknown,Eutheria,871
873,6,1.5,ENSG00000133107,TRPC4,796,Ohnolog,25.62,1130,Unknown,LECA,873
8734,4,1,ENSG00000163568,AIM2,105,SSD,94.79,832,Unknown,Eutheria,8734
874,15,3.75,ENSG00000120539,MASTL,796,SSD,43.23,1398,Unknown,LECA,874
874,15,3.75,ENSG00000101049,SGK2,796,Ohnolog,48.81,2084,Unknown,LECA,874
874,15,3.75,ENSG00000104205,SGK3,796,Ohnolog,14.32,5684,Unknown,LECA,874
879,4,1,ENSG00000069345,DNAJA2,796,SSD,19.03,2432,Unknown,LECA,879
88,22,5.5,ENSG00000181449,SOX2,796,Ohnolog,0.54,5444,Dominant,LECA,88
88,22,5.5,ENSG00000176887,SOX11,615,Ohnolog,20.02,1638,Dominant,LECA,88
88,22,5.5,ENSG00000134532,SOX5,615,Ohnolog,0.74,2176,Dominant,LECA,88
88,22,5.5,ENSG00000125398,SOX9,615,Ohnolog,0.56,3990,Dominant,LECA,88
88,22,5.5,ENSG00000181378,CFAP65,615,SSD,NA,350,Unknown,LECA,88
880,16,4,ENSG00000069399,BCL3,615,SSD,53.98,3650,Unknown,Chordata,880
880,16,4,ENSG00000146232,NFKBIE,615,Ohnolog,63.09,2926,Unknown,Chordata,880
880,16,4,ENSG00000187537,POTEG,29,SSD,95.9,1958,None,Chordata,880
880,16,4,ENSG00000188219,POTEE,29,Ohnolog,93.99,3110,Unknown,Chordata,880
883,27,6.75,ENSG00000111796,KLRB1,311,SSD,91.17,1420,Unknown,Bilateria,883
883,27,6.75,ENSG00000139187,KLRG1,311,SSD,83.53,1114,Unknown,Bilateria,883
883,27,6.75,ENSG00000165682,CLEC1B,158,SSD,83.3,1130,Unknown,Bilateria,883
883,27,6.75,ENSG00000188883,KLRG2,158,SSD,87.72,500,None,Bilateria,883
883,27,6.75,ENSG00000150048,CLEC1A,158,SSD,72.1,578,Unknown,Bilateria,883
883,27,6.75,ENSG00000110848,CD69,158,SSD,55.37,2514,Unknown,Bilateria,883
8839,4,1,ENSG00000198792,TMEM184B,796,Ohnolog,35.34,348,None,LECA,8839
887,26,6.5,ENSG00000179546,HTR1D,796,Ohnolog,44.69,1018,Unknown,Bilateria,887
887,26,6.5,ENSG00000178394,HTR1A,796,Ohnolog,21.23,2488,Dominant,Bilateria,887
887,26,6.5,ENSG00000184845,DRD1,615,Ohnolog,51.32,3006,Unknown,Bilateria,887
887,26,6.5,ENSG00000169676,DRD5,615,Ohnolog,48.72,2200,Dominant,Bilateria,887
887,26,6.5,ENSG00000164270,HTR4,615,Ohnolog,14.65,730,Unknown,Bilateria,887
887,26,6.5,ENSG00000143147,GPR161,615,SSD,52.52,894,Unknown,Bilateria,887
889,10,2.5,ENSG00000170890,PLA2G1B,615,SSD,42.04,2204,Unknown,Bilateria,889
889,10,2.5,ENSG00000069764,PLA2G10,615,Ohnolog,86.87,668,Unknown,Bilateria,889
89,183,45.75,ENSG00000125945,ZNF436,615,SSD,28.75,1338,Unknown,LECA,89
89,183,45.75,ENSG00000278318,ZNF229,615,SSD,96.52,312,None,LECA,89
89,183,45.75,ENSG00000178229,ZNF543,615,SSD,91.99,326,Unknown,LECA,89
89,183,45.75,ENSG00000167380,ZNF226,615,SSD,83.89,518,None,LECA,89
89,183,45.75,ENSG00000197483,ZNF628,435,SSD,82.55,762,Unknown,LECA,89
89,183,45.75,ENSG00000250312,ZNF718,435,SSD,NA,372,None,LECA,89
89,183,45.75,ENSG00000102870,ZNF629,176,SSD,38.67,1314,None,LECA,89
89,183,45.75,ENSG00000171161,ZNF672,158,SSD,86.72,430,None,LECA,89
89,183,45.75,ENSG00000250571,GLI4,158,SSD,86.99,822,Unknown,LECA,89
89,183,45.75,ENSG00000166526,ZNF3,158,SSD,53.07,684,Unknown,LECA,89
89,183,45.75,ENSG00000233757,AC092835,158,SSD,NA,290,None,LECA,89
89,183,45.75,ENSG00000170631,ZNF16,158,SSD,85.57,454,Unknown,LECA,89
89,183,45.75,ENSG00000130182,ZSCAN10,158,SSD,72.3,772,Unknown,LECA,89
89,183,45.75,ENSG00000196652,ZKSCAN5,158,SSD,68,536,Unknown,LECA,89
89,183,45.75,ENSG00000187607,ZNF286A,158,SSD,NA,248,None,LECA,89
89,183,45.75,ENSG00000255104,AC005324,158,Ohnolog,NA,0,None,LECA,89
89,183,45.75,ENSG00000249459,ZNF286B,158,SSD,84.01,434,None,LECA,89
89,183,45.75,ENSG00000197808,ZNF461,105,SSD,77.24,434,Unknown,LECA,89
89,183,45.75,ENSG00000173258,ZNF483,105,SSD,80.92,610,None,LECA,89
89,183,45.75,ENSG00000146587,RBAK,105,SSD,79.69,360,Unknown,LECA,89
89,183,45.75,ENSG00000142065,ZFP14,105,SSD,65.05,584,None,LECA,89
89,183,45.75,ENSG00000141946,ZIM3,105,SSD,93.8,352,None,LECA,89
89,183,45.75,ENSG00000124459,ZNF45,105,SSD,84.42,500,Unknown,LECA,89
89,183,45.75,ENSG00000188283,ZNF383,105,SSD,69.66,560,None,LECA,89
89,183,45.75,ENSG00000075407,ZNF37A,105,SSD,86.07,464,Unknown,LECA,89
89,183,45.75,ENSG00000245680,ZNF585B,105,SSD,87.04,354,None,LECA,89
89,183,45.75,ENSG00000164631,ZNF12,105,SSD,73.57,568,Unknown,LECA,89
89,183,45.75,ENSG00000198185,ZNF334,105,SSD,88.02,268,None,LECA,89
89,183,45.75,ENSG00000254004,ZNF260,105,SSD,69.1,516,Unknown,LECA,89
89,183,45.75,ENSG00000197951,ZNF71,105,SSD,98.15,516,Unknown,LECA,89
89,183,45.75,ENSG00000130803,ZNF317,105,SSD,86.09,286,Unknown,LECA,89
89,183,45.75,ENSG00000256087,ZNF432,105,SSD,85.9,490,None,LECA,89
89,183,45.75,ENSG00000196357,ZNF565,105,SSD,75.27,338,Unknown,LECA,89
89,183,45.75,ENSG00000167635,ZNF146,105,SSD,45.74,616,Unknown,LECA,89
89,183,45.75,ENSG00000147117,ZNF157,105,SSD,80.81,652,Unknown,LECA,89
89,183,45.75,ENSG00000196653,ZNF502,105,Ohnolog,80.42,320,None,LECA,89
89,183,45.75,ENSG00000183309,ZNF623,105,SSD,81.66,258,None,LECA,89
89,183,45.75,ENSG00000167377,ZNF23,105,SSD,71.05,1006,Unknown,LECA,89
89,183,45.75,ENSG00000127081,ZNF484,105,SSD,84.97,284,None,LECA,89
89,183,45.75,ENSG00000159917,ZNF235,105,SSD,83.39,498,Unknown,LECA,89
89,183,45.75,ENSG00000187187,ZNF546,105,SSD,88.14,488,None,LECA,89
89,183,45.75,ENSG00000263002,ZNF234,105,SSD,87.68,308,Unknown,LECA,89
89,183,45.75,ENSG00000196693,ZNF33B,105,SSD,82.91,346,Unknown,LECA,89
89,183,45.75,ENSG00000120784,ZFP30,105,SSD,69.3,462,Unknown,LECA,89
89,183,45.75,ENSG00000178338,ZNF354B,105,SSD,83.98,546,None,LECA,89
890,13,3.25,ENSG00000164683,HEY1,615,Ohnolog,6.96,1716,Unknown,Opisthokonta,890
890,13,3.25,ENSG00000187821,HELT,615,SSD,32.65,662,Unknown,Opisthokonta,890
890,13,3.25,ENSG00000134107,BHLHE40,615,SSD,19.13,1926,Unknown,Opisthokonta,890
891,5,1.25,ENSG00000143153,ATP1B1,615,Ohnolog,48.14,1674,None,Bilateria,891
893,4,1,ENSG00000182858,ALG12,796,SSD,85.41,616,Recessive,LECA,893
895,5,1.25,ENSG00000111664,GNB3,796,SSD,28.9,2992,Recessive,LECA,895
898,16,4,ENSG00000081479,LRP2,615,SSD,39.5,0,Recessive,LECA,898
898,16,4,ENSG00000134569,LRP4,615,SSD,15.5,950,Both,LECA,898
898,16,4,ENSG00000162337,LRP5,615,Ohnolog,8.86,2000,None,LECA,898
898,16,4,ENSG00000123384,LRP1,615,Ohnolog,32.46,2022,Recessive,LECA,898
9,6,1.5,ENSG00000170113,NIPA1,615,Ohnolog,22,892,Dominant,LECA,9
9004,4,1,ENSG00000172331,BPGM,796,SSD,22.09,1096,Recessive,LECA,9004
9006,6,1.5,ENSG00000176273,SLC35G1,796,SSD,69.37,488,Unknown,Bilateria,9006
9020,6,1.5,ENSG00000164822,DEFA6,43,SSD,98.69,624,Unknown,Primates,9020
905,10,2.5,ENSG00000177885,GRB2,796,SSD,0.63,4684,Unknown,LECA,905
905,10,2.5,ENSG00000101082,SLA2,615,SSD,60.36,538,Unknown,LECA,905
906,22,5.5,ENSG00000070388,FGF22,615,SSD,74.97,1242,Unknown,Bilateria,906
906,22,5.5,ENSG00000102466,FGF14,615,Ohnolog,5.19,1962,Dominant,Bilateria,906
906,22,5.5,ENSG00000162344,FGF19,615,SSD,59.39,2164,Unknown,Bilateria,906
906,22,5.5,ENSG00000111241,FGF6,615,SSD,24.45,1312,Unknown,Bilateria,906
906,22,5.5,ENSG00000070193,FGF10,615,SSD,0.55,2140,Dominant,Bilateria,906
907,5,1.25,ENSG00000137968,SLC44A5,615,Ohnolog,55.94,432,None,LECA,907
9080,4,1,ENSG00000165156,ZHX1,435,SSD,34.38,530,Unknown,LECA,9080
9088,4,1,ENSG00000165188,RNF183,435,SSD,55.48,572,None,LECA,9088
91,17,4.25,ENSG00000127585,FBXL16,796,SSD,54.79,2716,Unknown,LECA,91
91,17,4.25,ENSG00000112234,FBXL4,796,SSD,10.28,1746,Recessive,LECA,91
91,17,4.25,ENSG00000171823,FBXL14,796,SSD,37.21,1654,Unknown,LECA,91
91,17,4.25,ENSG00000182325,FBXL6,615,SSD,77.38,1312,Unknown,LECA,91
915,4,1,ENSG00000122678,POLM,615,SSD,69.73,906,Unknown,Opisthokonta,915
917,5,1.25,ENSG00000196998,WDR45,796,SSD,49.99,686,Dominant,LECA,917
92,18,4.5,ENSG00000077943,ITGA8,615,Ohnolog,30.37,1420,Recessive,LECA,92
92,18,4.5,ENSG00000144668,ITGA9,615,Ohnolog,28.24,1218,Unknown,LECA,92
92,18,4.5,ENSG00000091409,ITGA6,615,Ohnolog,11.44,2204,Recessive,LECA,92
92,18,4.5,ENSG00000135424,ITGA7,435,Ohnolog,24.65,1454,Recessive,LECA,92
9231,14,3.5,ENSG00000198883,PNMA5,105,SSD,95.73,370,Unknown,LECA,9231
9231,14,3.5,ENSG00000174460,ZCCHC12,105,SSD,78.4,1550,Unknown,LECA,9231
9231,14,3.5,ENSG00000182013,PNMA8A,105,SSD,NA,698,None,LECA,9231
9269,4,1,ENSG00000173457,PPP1R14B,796,SSD,59.27,1050,Unknown,LECA,9269
930,4,1,ENSG00000144591,GMPPA,796,SSD,42.18,894,Recessive,Opisthokonta,930
9365,4,1,ENSG00000223591,CENPVL1,615,SSD,NA,0,None,Eutheria,9365
937,8,2,ENSG00000142185,TRPM2,615,Ohnolog,70.92,940,Unknown,LECA,937
937,8,2,ENSG00000134160,TRPM1,615,Ohnolog,57.82,930,Recessive,LECA,937
9376,4,1,ENSG00000259024,TVP23C-CDRT4,796,SSD,NA,186,None,LECA,9376
9382,15,3.75,ENSG00000204257,HLA-DMA,351,SSD,NA,1266,Unknown,Euteleostomi,9382
9382,15,3.75,ENSG00000242574,HLA-DMB,351,SSD,NA,1114,Unknown,Euteleostomi,9382
9382,15,3.75,ENSG00000204287,HLA-DRA,311,SSD,NA,2050,Unknown,Euteleostomi,9382
940,4,1,ENSG00000161013,MGAT4B,615,Ohnolog,49.21,596,Unknown,Bilateria,940
941,4,1,ENSG00000071189,SNX13,796,SSD,12.13,706,Unknown,Bilateria,941
942,17,4.25,ENSG00000186329,TMEM212,435,SSD,71.83,370,None,Chordata,942
942,17,4.25,ENSG00000166959,MS4A8,311,SSD,93.64,320,Unknown,Chordata,942
942,17,4.25,ENSG00000071203,MS4A12,311,SSD,98.15,390,Unknown,Chordata,942
942,17,4.25,ENSG00000166961,AP004243,311,SSD,NA,130,None,Chordata,942
943,4,1,ENSG00000145819,ARHGAP26,615,Ohnolog,8.81,1192,Unknown,Bilateria,943
944,9,2.25,ENSG00000100784,RPS6KA5,615,Ohnolog,37.33,1164,Unknown,LECA,944
944,9,2.25,ENSG00000175634,RPS6KB2,615,Ohnolog,49.94,2192,None,LECA,944
945,5,1.25,ENSG00000168395,ING5,796,Ohnolog,50.54,1132,Unknown,LECA,945
947,4,1,ENSG00000135269,TES,615,Ohnolog,3.3,1578,Unknown,LECA,947
948,5,1.25,ENSG00000071537,SEL1L,796,SSD,18.54,1608,Unknown,LECA,948
95,42,10.5,ENSG00000066422,ZBTB11,615,SSD,26.59,824,Recessive,LECA,95
95,42,10.5,ENSG00000141956,PRDM15,615,SSD,63.35,606,Unknown,LECA,95
95,42,10.5,ENSG00000066827,ZFAT,615,SSD,57.4,812,Unknown,LECA,95
95,42,10.5,ENSG00000167967,E4F1,615,SSD,42.22,1232,Unknown,LECA,95
95,42,10.5,ENSG00000095574,IKZF5,615,SSD,23.99,646,Unknown,LECA,95
95,42,10.5,ENSG00000147180,ZNF711,435,SSD,30.43,1180,Unknown,LECA,95
95,42,10.5,ENSG00000067646,ZFY,413,SSD,59.24,0,Unknown,LECA,95
95,42,10.5,ENSG00000005889,ZFX,413,SSD,7.61,1586,Unknown,LECA,95
95,42,10.5,ENSG00000121903,ZSCAN20,176,SSD,62.49,546,Unknown,LECA,95
95,42,10.5,ENSG00000176371,ZSCAN2,158,SSD,69.47,602,None,LECA,95
9503,49,12.25,ENSG00000205496,OR51A2,435,SSD,95.19,172,None,Euteleostomi,9503
9503,49,12.25,ENSG00000180785,OR51E1,435,SSD,55.81,422,Unknown,Euteleostomi,9503
9503,49,12.25,ENSG00000181023,OR56B1,435,SSD,68.32,230,None,Euteleostomi,9503
9503,49,12.25,ENSG00000176895,OR51A7,435,SSD,67.61,310,None,Euteleostomi,9503
9503,49,12.25,ENSG00000205497,OR51A4,435,SSD,90.46,116,None,Euteleostomi,9503
