Gene_ID,AGE_OF_ROOT,FAMILY
ENSG00000238585,Gnathostomata,12957
ENSG00000238590,Vertebrata,17787
ENSG00000238594,Chordata,17784
ENSG00000238597,Mammalia,17850
ENSG00000238606,Vertebrata,17787
ENSG00000238609,Vertebrata,17787
ENSG00000238610,Vertebrata,17787
ENSG00000238616,Chordata,13735
ENSG00000238619,Chordata,13735
ENSG00000238628,Chordata,17784
ENSG00000238632,Vertebrata,17787
ENSG00000238645,Chordata,17784
ENSG00000238649,Amniota,14493
ENSG00000238653,Vertebrata,17787
ENSG00000238658,Chordata,13735
ENSG00000238669,Chordata,13735
ENSG00000238680,Chordata,13735
ENSG00000238685,Eutheria,17869
ENSG00000238694,Chordata,17784
ENSG00000238697,Chordata,13735
ENSG00000238698,Vertebrata,17787
ENSG00000238704,Vertebrata,17787
ENSG00000238707,Eutheria,17874
ENSG00000238709,Vertebrata,17787
ENSG00000238711,Gnathostomata,12957
ENSG00000238713,Gnathostomata,12957
ENSG00000238719,Vertebrata,17787
ENSG00000238721,Vertebrata,17787
ENSG00000238723,Gnathostomata,12957
ENSG00000238724,Chordata,17784
ENSG00000238728,Homo sapiens,17882
ENSG00000238730,Vertebrata,17787
ENSG00000238731,Vertebrata,17787
ENSG00000238735,Vertebrata,17787
ENSG00000238745,Chordata,17784
ENSG00000238749,Gnathostomata,12957
ENSG00000238750,Vertebrata,17787
ENSG00000238754,Sarcopterygii,17808
ENSG00000238759,Vertebrata,17787
ENSG00000238761,Chordata,17784
ENSG00000238764,Chordata,17784
ENSG00000238777,Vertebrata,17787
ENSG00000238778,Vertebrata,17787
ENSG00000238782,Vertebrata,17787
ENSG00000238783,Gnathostomata,12957
ENSG00000238785,Vertebrata,17787
ENSG00000238788,Vertebrata,17787
ENSG00000238789,Vertebrata,17787
ENSG00000238797,Gnathostomata,12957
ENSG00000238804,Chordata,17784
ENSG00000238808,Vertebrata,17787
ENSG00000238812,Vertebrata,17787
ENSG00000238813,Gnathostomata,12957
ENSG00000238819,Eutheria,17791
ENSG00000238825,Chordata,12954
ENSG00000238829,Vertebrata,17787
ENSG00000238830,Vertebrata,17787
ENSG00000238832,Sarcopterygii,17808
ENSG00000238833,Chordata,12954
ENSG00000238835,Sarcopterygii,17808
ENSG00000238840,Chordata,13915
ENSG00000238842,Vertebrata,17787
ENSG00000238845,Gnathostomata,12957
ENSG00000238854,Eutheria,17915
ENSG00000238862,Amniota,17916
ENSG00000238875,Chordata,13729
ENSG00000238880,Vertebrata,17787
ENSG00000238882,Chordata,13735
ENSG00000238884,Vertebrata,17787
ENSG00000238886,Euteleostomi,17786
ENSG00000238898,Chordata,12954
ENSG00000238901,Chordata,17784
ENSG00000238902,Chordata,17784
ENSG00000238904,Vertebrata,17787
ENSG00000238906,Chordata,17784
ENSG00000238912,Gnathostomata,12957
ENSG00000238913,Vertebrata,17787
ENSG00000238923,Vertebrata,17787
ENSG00000238924,Vertebrata,17787
ENSG00000238926,Gnathostomata,12957
ENSG00000238933,Gnathostomata,12957
ENSG00000238934,Eutheria,17869
ENSG00000238936,Eutheria,16492
ENSG00000238941,Chordata,13735
ENSG00000238942,Eutheria,17874
ENSG00000238943,Gnathostomata,12957
ENSG00000238949,Vertebrata,17787
ENSG00000238950,Vertebrata,17787
ENSG00000238959,Vertebrata,17787
ENSG00000238962,Vertebrata,17787
ENSG00000238963,Chordata,13915
ENSG00000238964,Vertebrata,17787
ENSG00000238966,Eutheria,17944
ENSG00000238987,Vertebrata,17787
ENSG00000238998,Vertebrata,17787
ENSG00000239001,Chordata,13735
ENSG00000239003,Vertebrata,17787
ENSG00000239005,Eutheria,17869
ENSG00000239007,Vertebrata,17787
ENSG00000239008,Eutheria,17869
ENSG00000239010,Vertebrata,17787
ENSG00000239023,Chordata,12954
ENSG00000239030,Chordata,13735
ENSG00000239035,Chordata,17784
ENSG00000239039,Chordata,17784
ENSG00000239040,Gnathostomata,12957
ENSG00000239041,Chordata,17784
ENSG00000239053,Vertebrata,17787
ENSG00000239057,Eutheria,16200
ENSG00000239069,Gnathostomata,12957
ENSG00000239075,Chordata,13735
ENSG00000239078,Vertebrata,17787
ENSG00000239079,Chordata,17784
ENSG00000239080,Chordata,17784
ENSG00000239081,Vertebrata,17787
ENSG00000239082,Vertebrata,17787
ENSG00000239093,Chordata,17784
ENSG00000239096,Chordata,17784
ENSG00000239099,Vertebrata,17787
ENSG00000239102,Vertebrata,17787
ENSG00000239105,Vertebrata,17787
ENSG00000239106,Gnathostomata,12957
ENSG00000239108,Chordata,13735
ENSG00000239115,Vertebrata,17787
ENSG00000239118,Homo sapiens,17882
ENSG00000239119,Vertebrata,17787
ENSG00000239122,Chordata,17107
ENSG00000239128,Chordata,17784
ENSG00000239129,Chordata,17784
ENSG00000239137,Chordata,17784
ENSG00000239142,Chordata,13915
ENSG00000239143,Gnathostomata,12957
ENSG00000239148,Chordata,13915
ENSG00000239149,Eutheria,17985
ENSG00000239151,Vertebrata,17787
ENSG00000239153,Chordata,17784
ENSG00000239168,Vertebrata,17787
ENSG00000239169,Eutheria,17989
ENSG00000239175,Chordata,13735
ENSG00000239180,Gnathostomata,12957
ENSG00000239182,Eutheria,16257
ENSG00000239185,Vertebrata,17787
ENSG00000239189,Chordata,13735
ENSG00000239190,Chordata,13735
ENSG00000239194,Chordata,12954
ENSG00000239195,Eutheria,17915
ENSG00000239197,Sarcopterygii,17808
ENSG00000239202,Chordata,13015
ENSG00000239211,Chordata,13015
ENSG00000239221,Chordata,13015
ENSG00000239224,Chordata,13015
ENSG00000239228,Chordata,13015
ENSG00000239247,Chordata,13015
ENSG00000239249,Chordata,13015
ENSG00000239250,Chordata,13015
ENSG00000239264,LECA,356
ENSG00000239279,Chordata,13015
ENSG00000239282,Gnathostomata,18009
ENSG00000239306,LECA,786
ENSG00000239316,Chordata,13015
ENSG00000239319,Chordata,13015
ENSG00000239333,Chordata,13015
ENSG00000239356,Chordata,13015
ENSG00000239367,Chordata,13015
ENSG00000239382,LECA,5963
ENSG00000239388,Opisthokonta,98
ENSG00000239389,LECA,1287
ENSG00000239390,Chordata,13015
ENSG00000239396,Chordata,13015
ENSG00000239398,Chordata,13015
ENSG00000239419,Chordata,13015
ENSG00000239437,Chordata,13015
ENSG00000239464,Chordata,13015
ENSG00000239466,Chordata,13015
ENSG00000239468,Chordata,13015
ENSG00000239471,Chordata,13015
ENSG00000239472,Chordata,13015
ENSG00000239474,LECA,24
ENSG00000239494,Chordata,13015
ENSG00000239504,Chordata,13015
ENSG00000239521,Gnathostomata,18009
ENSG00000239542,Chordata,13015
ENSG00000239545,Chordata,13015
ENSG00000239547,Chordata,13015
ENSG00000239553,Chordata,13015
ENSG00000239555,Chordata,13015
ENSG00000239560,Chordata,13015
ENSG00000239571,Gnathostomata,4763
ENSG00000239577,Chordata,13015
ENSG00000239579,Chordata,13015
ENSG00000239580,Chordata,13015
ENSG00000239590,Vertebrata,1656
ENSG00000239595,Chordata,13015
ENSG00000239607,Chordata,13015
ENSG00000239620,Simiiformes,15262
ENSG00000239625,Chordata,13015
ENSG00000239640,Chordata,13015
ENSG00000239672,LECA,238
ENSG00000239679,Chordata,13015
ENSG00000239690,Chordata,13015
ENSG00000239697,Chordata,2191
ENSG00000239702,Chordata,13015
ENSG00000239703,Chordata,13015
ENSG00000239708,Chordata,13015
ENSG00000239710,Chordata,13015
ENSG00000239713,Gnathostomata,1850
ENSG00000239726,Chordata,13015
ENSG00000239731,Chordata,13015
ENSG00000239732,LECA,4169
ENSG00000239742,Chordata,13015
ENSG00000239744,Chordata,13015
ENSG00000239745,Chordata,13015
ENSG00000239748,Chordata,13015
ENSG00000239779,Vertebrata,5100
ENSG00000239789,Homo sapiens,18066
ENSG00000239794,Chordata,13015
ENSG00000239808,Chordata,13015
ENSG00000239810,Vertebrata,3714
ENSG00000239819,Gnathostomata,4763
ENSG00000239820,Chordata,13015
ENSG00000239821,Chordata,13015
ENSG00000239822,Chordata,13015
ENSG00000239823,Gnathostomata,12957
ENSG00000239825,Chordata,13015
ENSG00000239839,Primates,9020
ENSG00000239855,Gnathostomata,4763
ENSG00000239856,Chordata,13015
ENSG00000239862,Gnathostomata,4763
ENSG00000239868,Chordata,13015
ENSG00000239884,Chordata,13015
ENSG00000239886,Euteleostomi,10283
ENSG00000239887,Bilateria,195
ENSG00000239888,Chordata,13015
ENSG00000239899,Chordata,13015
ENSG00000239900,Opisthokonta,1598
ENSG00000239908,Chordata,13015
ENSG00000239910,Chordata,13015
ENSG00000239920,LECA,1247
ENSG00000239923,Chordata,13015
ENSG00000239932,Chordata,13015
ENSG00000239942,Chordata,13015
ENSG00000239948,Chordata,13015
ENSG00000239951,Gnathostomata,4763
ENSG00000239953,Chordata,13015
ENSG00000239958,Chordata,13015
ENSG00000239961,Tetrapoda,1461
ENSG00000239964,Chordata,13015
ENSG00000239975,Gnathostomata,4763
ENSG00000239984,Chordata,13015
ENSG00000239998,Tetrapoda,1461
ENSG00000240014,Chordata,13015
ENSG00000240038,LECA,3466
ENSG00000240053,Simiiformes,18104
ENSG00000240065,LECA,170
ENSG00000240098,Chordata,13015
ENSG00000240106,Chordata,13015
ENSG00000240116,Chordata,13015
ENSG00000240151,Chordata,13015
ENSG00000240160,Chordata,13015
ENSG00000240173,Chordata,13015
ENSG00000240183,Chordata,13015
ENSG00000240184,LECA,1287
ENSG00000240186,Chordata,13015
ENSG00000240189,Chordata,13015
ENSG00000240199,Chordata,13015
ENSG00000240202,Chordata,13015
ENSG00000240203,Chordata,13015
ENSG00000240205,Chordata,13015
ENSG00000240224,LECA,2955
ENSG00000240230,LECA,4526
ENSG00000240233,Chordata,13015
ENSG00000240235,Chordata,13015
ENSG00000240247,Primates,9020
ENSG00000240250,Chordata,13015
ENSG00000240294,Chordata,13729
ENSG00000240299,Chordata,13015
ENSG00000240302,Chordata,13015
ENSG00000240303,Opisthokonta,990
ENSG00000240306,Chordata,13015
ENSG00000240317,Chordata,13015
ENSG00000240322,Chordata,13015
ENSG00000240327,Chordata,13015
ENSG00000240344,LECA,1346
ENSG00000240347,Chordata,13015
ENSG00000240374,Chordata,13015
ENSG00000240382,Gnathostomata,4763
ENSG00000240386,Theria,8197
ENSG00000240403,Tetrapoda,1461
ENSG00000240432,Mammalia,11802
ENSG00000240439,Chordata,13015
ENSG00000240445,Opisthokonta,549
ENSG00000240450,Homo sapiens,18143
ENSG00000240457,Chordata,13015
ENSG00000240470,Chordata,13015
ENSG00000240474,Chordata,13015
ENSG00000240481,Chordata,13015
ENSG00000240490,Chordata,13015
ENSG00000240502,Chordata,13015
ENSG00000240533,Chordata,13015
ENSG00000240542,Euteleostomi,10283
ENSG00000240545,Chordata,13015
ENSG00000240577,Chordata,13015
ENSG00000240583,LECA,1404
ENSG00000240584,Chordata,13015
ENSG00000240589,Chordata,13015
ENSG00000240606,Chordata,13015
ENSG00000240613,Chordata,13015
ENSG00000240625,Chordata,13015
ENSG00000240626,Chordata,13015
ENSG00000240637,Chordata,13015
ENSG00000240639,Chordata,13015
ENSG00000240641,Chordata,13015
ENSG00000240647,Chordata,13015
ENSG00000240654,LECA,1299
ENSG00000240663,Chordata,13015
ENSG00000240671,Gnathostomata,4763
ENSG00000240682,LECA,18168
ENSG00000240692,Chordata,13015
ENSG00000240694,LECA,9231
ENSG00000240713,Chordata,13015
ENSG00000240718,Chordata,13015
ENSG00000240720,LECA,415
ENSG00000240723,Chordata,13015
ENSG00000240733,Chordata,13015
ENSG00000240747,LECA,226
ENSG00000240750,Chordata,13015
ENSG00000240764,LECA,1287
ENSG00000240767,Chordata,13015
ENSG00000240771,LECA,452
ENSG00000240772,Chordata,13015
ENSG00000240803,Chordata,13015
ENSG00000240823,Chordata,13015
ENSG00000240837,Chordata,13015
ENSG00000240847,Chordata,13015
ENSG00000240849,LECA,1134
ENSG00000240853,Chordata,13015
ENSG00000240857,LECA,3945
ENSG00000240863,Chordata,13015
ENSG00000240864,Gnathostomata,4763
ENSG00000240869,Chordata,13015
ENSG00000240871,Euteleostomi,10283
ENSG00000240877,Chordata,13015
ENSG00000240891,Bilateria,11771
ENSG00000240905,Chordata,13015
ENSG00000240927,Chordata,13015
ENSG00000240936,Chordata,13015
ENSG00000240940,Chordata,13015
ENSG00000240961,Chordata,13015
ENSG00000240964,Chordata,13015
ENSG00000240966,Chordata,13015
ENSG00000240972,LECA,1773
ENSG00000240977,Chordata,13015
ENSG00000240993,Chordata,13015
ENSG00000240997,Chordata,13015
ENSG00000241032,Chordata,13015
ENSG00000241037,Chordata,13015
ENSG00000241058,LECA,3166
ENSG00000241064,Chordata,13015
ENSG00000241074,Chordata,13015
ENSG00000241082,Chordata,13015
ENSG00000241106,Euteleostomi,9382
ENSG00000241119,LECA,2955
ENSG00000241123,Euteleostomi,10283
ENSG00000241128,Euteleostomi,7199
ENSG00000241144,Chordata,13015
ENSG00000241149,LECA,89
ENSG00000241152,Chordata,13015
ENSG00000241156,Chordata,13015
ENSG00000241159,Chordata,13015
ENSG00000241162,Chordata,13015
ENSG00000241172,Chordata,13015
ENSG00000241174,Chordata,13015
ENSG00000241175,Chordata,13015
ENSG00000241186,LECA,5800
ENSG00000241188,Chordata,13015
ENSG00000241198,Chordata,13015
ENSG00000241217,Chordata,13015
ENSG00000241223,Chordata,13015
ENSG00000241226,Chordata,13015
ENSG00000241227,Chordata,13015
ENSG00000241229,Chordata,13015
ENSG00000241230,Chordata,13015
ENSG00000241233,Euteleostomi,10283
ENSG00000241241,Euteleostomi,10283
ENSG00000241243,Chordata,13015
ENSG00000241244,Gnathostomata,4763
ENSG00000241246,Chordata,13015
ENSG00000241248,Chordata,13015
ENSG00000241291,Chordata,13015
ENSG00000241294,Gnathostomata,4763
ENSG00000241322,LECA,10396
ENSG00000241333,Chordata,13015
ENSG00000241343,Opisthokonta,9144
ENSG00000241347,Chordata,13015
ENSG00000241351,Gnathostomata,4763
ENSG00000241356,Euteleostomi,7199
ENSG00000241360,LECA,2818
ENSG00000241391,Chordata,13015
ENSG00000241392,Chordata,13015
ENSG00000241395,Chordata,13015
ENSG00000241399,Vertebrata,237
ENSG00000241404,LECA,5800
ENSG00000241406,Chordata,13015
ENSG00000241413,Chordata,13015
ENSG00000241420,Chordata,13015
ENSG00000241461,Chordata,13015
ENSG00000241476,Catarrhini,4651
ENSG00000241484,Opisthokonta,10897
ENSG00000241487,Chordata,13015
ENSG00000241489,Bilateria,134
ENSG00000241524,Chordata,13015
ENSG00000241529,Chordata,13015
ENSG00000241542,Chordata,13015
ENSG00000241550,Chordata,13015
ENSG00000241552,Chordata,13015
ENSG00000241563,LECA,10902
ENSG00000241566,Gnathostomata,4763
ENSG00000241568,Chordata,13015
ENSG00000241587,Chordata,13015
ENSG00000241588,Chordata,13015
ENSG00000241595,Euteleostomi,10283
ENSG00000241604,Chordata,13015
ENSG00000241613,Chordata,13015
ENSG00000241625,Chordata,13015
ENSG00000241631,Chordata,13015
ENSG00000241635,LECA,2955
ENSG00000241644,Vertebrata,6484
ENSG00000241652,Chordata,13015
ENSG00000241665,Chordata,13015
ENSG00000241685,Gnathostomata,4978
ENSG00000241690,Boreoeutheria,18282
ENSG00000241693,Chordata,13015
ENSG00000241697,LECA,484
ENSG00000241709,Chordata,13015
ENSG00000241745,Chordata,13015
ENSG00000241755,Gnathostomata,4763
ENSG00000241756,Chordata,13015
ENSG00000241757,Chordata,13015
ENSG00000241785,Chordata,13015
ENSG00000241789,Chordata,13015
ENSG00000241791,Chordata,13015
ENSG00000241807,Chordata,13015
ENSG00000241821,Chordata,13015
ENSG00000241834,Chordata,13015
ENSG00000241837,Catarrhini,18296
ENSG00000241839,LECA,363
ENSG00000241852,LECA,18298
ENSG00000241866,Chordata,13015
ENSG00000241868,Chordata,13015
ENSG00000241869,Chordata,13015
ENSG00000241935,Chordata,5671
ENSG00000241939,Chordata,13015
ENSG00000241943,Chordata,13015
ENSG00000241945,Homo sapiens,18305
ENSG00000241959,Chordata,13015
ENSG00000241962,Homo sapiens,12280
ENSG00000241963,Chordata,13015
ENSG00000241964,Chordata,13015
ENSG00000241973,LECA,251
ENSG00000241978,Vertebrata,1725
ENSG00000241983,Chordata,13015
ENSG00000241992,Chordata,13015
ENSG00000241997,Chordata,13015
ENSG00000242014,Chordata,13015
ENSG00000242019,Tetrapoda,1461
ENSG00000242020,Chordata,13015
ENSG00000242065,Chordata,13015
ENSG00000242066,Chordata,13015
ENSG00000242076,Gnathostomata,4763
ENSG00000242079,Chordata,13015
ENSG00000242101,Chordata,13015
ENSG00000242102,Chordata,13015
ENSG00000242110,LECA,10950
ENSG00000242113,Chordata,13015
ENSG00000242118,Chordata,13015
ENSG00000242120,Vertebrata,3299
ENSG00000242121,Chordata,13015
ENSG00000242158,Chordata,13015
ENSG00000242165,Chordata,13015
ENSG00000242170,Chordata,13015
ENSG00000242173,LECA,3148
ENSG00000242175,Chordata,13015
ENSG00000242182,Chordata,13015
ENSG00000242201,Chordata,13015
ENSG00000242216,Chordata,13015
ENSG00000242220,Vertebrata,7502
ENSG00000242221,Vertebrata,143
ENSG00000242236,Chordata,13015
ENSG00000242241,Chordata,13015
ENSG00000242247,LECA,509
ENSG00000242251,Chordata,13015
ENSG00000242256,Chordata,13015
ENSG00000242265,LECA,5489
ENSG00000242266,Chordata,13015
ENSG00000242281,Chordata,13015
ENSG00000242315,Chordata,13015
ENSG00000242330,Chordata,13015
ENSG00000242341,Chordata,13015
ENSG00000242348,Chordata,13015
ENSG00000242360,Chordata,13015
ENSG00000242362,Simiiformes,17482
ENSG00000242366,LECA,2955
ENSG00000242371,Gnathostomata,4763
ENSG00000242372,LECA,18355
ENSG00000242381,Chordata,13015
ENSG00000242389,LECA,952
ENSG00000242398,Chordata,13015
ENSG00000242419,LECA,1287
ENSG00000242430,Chordata,13015
ENSG00000242436,Chordata,13015
ENSG00000242441,LECA,9129
ENSG00000242482,Chordata,13015
ENSG00000242483,Chordata,13015
ENSG00000242493,Chordata,13015
ENSG00000242498,LECA,18366
ENSG00000242509,Chordata,13015
ENSG00000242515,LECA,2955
ENSG00000242534,Gnathostomata,4763
ENSG00000242547,Chordata,13015
ENSG00000242550,LECA,339
ENSG00000242559,Chordata,13015
ENSG00000242560,Chordata,13015
ENSG00000242565,Chordata,13015
ENSG00000242574,Euteleostomi,9382
ENSG00000242580,Gnathostomata,4763
ENSG00000242612,LECA,2355
ENSG00000242614,Chordata,13015
ENSG00000242616,Bilateria,4741
ENSG00000242638,Chordata,13015
ENSG00000242650,Chordata,13015
ENSG00000242651,Chordata,13015
ENSG00000242653,Chordata,13015
ENSG00000242657,Chordata,13015
ENSG00000242668,Chordata,13015
ENSG00000242673,Chordata,13015
ENSG00000242688,Chordata,13015
ENSG00000242696,Chordata,13015
ENSG00000242699,Chordata,13015
ENSG00000242707,Chordata,13015
ENSG00000242719,Chordata,13015
ENSG00000242732,LECA,5489
ENSG00000242764,Chordata,13015
ENSG00000242766,Gnathostomata,4763
ENSG00000242769,Chordata,13015
ENSG00000242794,Chordata,13015
ENSG00000242802,LECA,2084
ENSG00000242811,Chordata,13015
ENSG00000242818,Chordata,13015
ENSG00000242852,LECA,2582
ENSG00000242853,Chordata,13015
ENSG00000242855,Chordata,13015
ENSG00000242860,Chordata,13015
ENSG00000242863,Chordata,13015
ENSG00000242865,Chordata,13015
ENSG00000242866,Vertebrata,2214
ENSG00000242875,LECA,952
ENSG00000242876,Chordata,13015
ENSG00000242889,Chordata,13015
ENSG00000242893,Chordata,13015
ENSG00000242894,Chordata,13015
ENSG00000242912,Chordata,13015
ENSG00000242928,Chordata,13015
ENSG00000242950,Gnathostomata,16749
ENSG00000242971,Chordata,13015
ENSG00000242976,Chordata,13015
ENSG00000242985,Chordata,13015
ENSG00000242989,Chordata,13015
ENSG00000242998,Chordata,13015
ENSG00000242999,Chordata,13015
ENSG00000243005,Chordata,13015
ENSG00000243011,Chordata,13015
ENSG00000243015,Chordata,13015
ENSG00000243027,Chordata,13015
ENSG00000243029,Chordata,13015
ENSG00000243035,Chordata,13015
ENSG00000243049,Chordata,13015
ENSG00000243051,Chordata,13015
ENSG00000243056,Bilateria,7249
ENSG00000243059,Chordata,13015
ENSG00000243063,Gnathostomata,4763
ENSG00000243066,Chordata,13015
ENSG00000243073,Vertebrata,3714
ENSG00000243075,Chordata,13015
ENSG00000243103,Chordata,13015
ENSG00000243115,Chordata,13015
ENSG00000243124,Chordata,13015
ENSG00000243125,Chordata,13015
ENSG00000243130,Vertebrata,143
ENSG00000243135,LECA,2955
ENSG00000243136,Chordata,13015
ENSG00000243137,Vertebrata,143
ENSG00000243156,LECA,595
ENSG00000243173,Chordata,13015
ENSG00000243207,LECA,5045
ENSG00000243227,Chordata,13015
ENSG00000243232,LECA,1287
ENSG00000243238,Gnathostomata,4763
ENSG00000243244,LECA,863
ENSG00000243254,Chordata,13015
ENSG00000243260,Chordata,13015
ENSG00000243264,Gnathostomata,4763
ENSG00000243267,Chordata,13015
ENSG00000243274,Chordata,13015
ENSG00000243279,Vertebrata,6846
ENSG00000243284,Chordata,326
ENSG00000243290,Gnathostomata,4763
ENSG00000243313,Chordata,13015
ENSG00000243333,Chordata,13015
ENSG00000243335,LECA,5475
ENSG00000243338,Chordata,13015
ENSG00000243339,Chordata,13015
ENSG00000243346,Chordata,13015
ENSG00000243352,Chordata,13015
ENSG00000243359,Chordata,13015
ENSG00000243364,Bilateria,1568
ENSG00000243365,Chordata,13015
ENSG00000243366,Chordata,13015
ENSG00000243370,Chordata,13015
ENSG00000243373,Chordata,13015
ENSG00000243374,Chordata,13015
ENSG00000243383,Chordata,13015
ENSG00000243398,Chordata,13015
ENSG00000243420,Chordata,13015
ENSG00000243424,Chordata,13015
ENSG00000243426,Chordata,13015
ENSG00000243437,Chordata,13015
ENSG00000243439,Chordata,13015
ENSG00000243444,Vertebrata,1725
ENSG00000243446,Chordata,13015
ENSG00000243466,Gnathostomata,4763
ENSG00000243480,LECA,3466
ENSG00000243488,Chordata,13015
ENSG00000243489,Euteleostomi,10283
ENSG00000243501,Eutheria,5580
ENSG00000243505,Chordata,13015
ENSG00000243509,Chordata,377
ENSG00000243510,Chordata,13015
ENSG00000243532,Chordata,13015
ENSG00000243539,Chordata,13015
ENSG00000243541,Chordata,13015
ENSG00000243543,Bilateria,31
ENSG00000243544,Chordata,13015
ENSG00000243546,Chordata,13015
ENSG00000243548,Chordata,13015
ENSG00000243549,Chordata,13015
ENSG00000243560,Chordata,13015
ENSG00000243562,Chordata,13015
ENSG00000243566,Gnathostomata,1880
ENSG00000243591,Chordata,13015
ENSG00000243627,Homo sapiens,18501
ENSG00000243633,Chordata,13015
ENSG00000243641,Euteleostomi,4441
ENSG00000243642,Chordata,13015
ENSG00000243646,Vertebrata,312
