Gene_id,Gene_Name,Ortho_Age,Paralog_status,Haplosufficiency_Rank,PPI_connectivity,Disease_Association,Family_Root,Family_ID
ENSG00000226634,DDAH2,0,Singleton,32.15,0,None,Singleton,0
ENSG00000226650,KIF4B,96,SSD,81.56,1788,Unknown,LECA,592
ENSG00000226651,CLIC1,0,Singleton,10.94,0,None,Singleton,0
ENSG00000226685,CT47A12,43,SSD,97.21,0,None,Simiiformes,17482
ENSG00000226690,AC013470,435,Singleton,NA,0,None,Singleton,0
ENSG00000226704,HSPA1L,0,Singleton,49.85,0,None,Singleton,0
ENSG00000226710,SNHG32,0,Singleton,NA,0,None,Singleton,0
ENSG00000226742,HSBP1L1,435,SSD,80.33,48,None,Bilateria,17534
ENSG00000226761,TAS2R46,105,SSD,97.2,642,Unknown,Euteleostomi,4121
ENSG00000226763,SRRM5,96,Singleton,97.07,36,None,Singleton,0
ENSG00000226784,PGAM4,615,SSD,92.48,1230,Unknown,LECA,9004
ENSG00000226788,RING1,0,Singleton,34.04,0,None,Singleton,0
ENSG00000226792,C13orf42,435,Singleton,NA,0,None,Singleton,0
ENSG00000226826,HLA-DPB1,0,Singleton,NA,0,None,Singleton,0
ENSG00000226832,OR2B3,0,Singleton,79.16,0,None,Singleton,0
ENSG00000226841,MCCD1,0,Singleton,84.14,0,None,Singleton,0
ENSG00000226850,ATP6V1G2,0,Singleton,42.08,0,None,Singleton,0
ENSG00000226858,ZFP57,0,Singleton,91.13,0,None,Singleton,0
ENSG00000226882,GNL1,0,Singleton,44.6,0,None,Singleton,0
ENSG00000226887,ERVMER34-1,29,SSD,NA,278,None,Gnathostomata,16749
ENSG00000226892,TSBP1,0,Singleton,NA,0,None,Singleton,0
ENSG00000226898,UBD,0,Singleton,83.6,0,None,Singleton,0
ENSG00000226916,WDR46,0,Singleton,54.11,0,None,Singleton,0
ENSG00000226923,MCCD1,0,Singleton,84.14,0,None,Singleton,0
ENSG00000226929,CT47A11,43,SSD,97.19,122,Unknown,Simiiformes,17482
ENSG00000226931,OR2J1,0,Singleton,89.18,0,None,Singleton,0
ENSG00000226936,B3GALT4,0,Singleton,76.27,0,None,Singleton,0
ENSG00000226941,RBMY1J,29,SSD,92.62,0,None,LECA,952
ENSG00000226979,LTA,413,SSD,35.67,2454,Unknown,Chordata,2167
ENSG00000227044,OR2H2,0,Singleton,73.58,0,None,Singleton,0
ENSG00000227046,DAXX,0,Singleton,16.54,0,None,Singleton,0
ENSG00000227051,C14orf132,435,Singleton,NA,0,None,Singleton,0
ENSG00000227057,WDR46,796,Singleton,54.11,1946,Unknown,Singleton,0
ENSG00000227059,ANHX,311,SSD,89.23,188,None,LECA,1932
ENSG00000227074,SAPCD1,0,Singleton,72.28,0,None,Singleton,0
ENSG00000227122,PRRT1,0,Singleton,55.43,0,None,Singleton,0
ENSG00000227124,ZNF717,0,SSD,96.97,568,Unknown,LECA,89
ENSG00000227129,NEU1,0,Singleton,19.59,0,None,Singleton,0
ENSG00000227137,OR5V1,0,Singleton,88.86,0,None,Singleton,0
ENSG00000227140,USP17L5,96,Ohnolog,93.97,156,None,LECA,438
ENSG00000227144,VWA7,0,Singleton,62.38,0,None,Singleton,0
ENSG00000227147,TRIM15,0,Singleton,80.52,0,None,Singleton,0
ENSG00000227151,PRR20D,29,SSD,93.2,146,None,Simiiformes,15262
ENSG00000227171,RNF39,0,Singleton,79.24,0,None,Singleton,0
ENSG00000227222,DHX16,0,Singleton,33.23,0,None,Singleton,0
ENSG00000227231,IER3,0,Singleton,73.85,0,None,Singleton,0
ENSG00000227234,SPANXB1,0,SSD,99.19,244,Unknown,Homo sapiens,13052
ENSG00000227246,PSORS1C2,0,Singleton,68.42,0,None,Singleton,0
ENSG00000227268,KLLN,96,Singleton,85.37,224,Unknown,Singleton,0
ENSG00000227277,RNF5,0,Singleton,28.05,0,None,Singleton,0
ENSG00000227314,MSH5,0,Singleton,29.7,0,None,Singleton,0
ENSG00000227315,NEU1,0,Singleton,19.59,0,None,Singleton,0
ENSG00000227317,DDAH2,0,Singleton,32.15,0,None,Singleton,0
ENSG00000227322,RXRB,0,Singleton,21.36,0,None,Singleton,0
ENSG00000227333,EHMT2,0,Singleton,39.23,0,None,Singleton,0
ENSG00000227345,PARG,413,Singleton,30.62,660,Unknown,Singleton,0
ENSG00000227357,HLA-DRB4,0,Singleton,NA,0,None,Singleton,0
ENSG00000227402,SLC39A7,0,Singleton,46.89,0,None,Singleton,0
ENSG00000227420,MRPS18B,0,Singleton,51.31,0,None,Singleton,0
ENSG00000227446,OR12D2,0,Singleton,86.92,0,None,Singleton,0
ENSG00000227458,TRIM40,0,Singleton,87.44,0,None,Singleton,0
ENSG00000227460,SYNGAP1,0,Singleton,19.65,0,None,Singleton,0
ENSG00000227471,AKR1B15,9,SSD,85.4,728,Unknown,LECA,579
ENSG00000227472,TRIM10,0,Singleton,69.33,0,None,Singleton,0
ENSG00000227488,GAGE12D,0,SSD,96.82,244,Unknown,Eutheria,871
ENSG00000227500,SCAMP4,413,Ohnolog,74.82,294,Unknown,LECA,1373
ENSG00000227506,MUC21,0,Singleton,99.35,0,None,Singleton,0
ENSG00000227507,LTB,158,SSD,38.35,1640,Unknown,Chordata,2167
ENSG00000227551,USP17L12,96,Ohnolog,91.28,114,None,LECA,438
ENSG00000227565,NFKBIL1,0,Singleton,38.66,0,None,Singleton,0
ENSG00000227567,APOM,0,Singleton,41.28,0,None,Singleton,0
ENSG00000227587,ATP6V1G2,0,Singleton,42.08,0,None,Singleton,0
ENSG00000227600,PPT2,0,Singleton,33.02,0,None,Singleton,0
ENSG00000227639,OR2W1,0,Singleton,73.9,0,None,Singleton,0
ENSG00000227642,AGPAT1,0,Singleton,16.78,0,None,Singleton,0
ENSG00000227686,VARS,0,Singleton,43.96,0,None,Singleton,0
ENSG00000227715,HLA-A,0,Singleton,NA,0,None,Singleton,0
ENSG00000227720,PPP1R11,0,Singleton,40.4,0,None,Singleton,0
ENSG00000227729,RD3L,435,SSD,74.4,54,None,Gnathostomata,13552
ENSG00000227739,TUBB,0,Singleton,11.1,0,None,Singleton,0
ENSG00000227746,C4A,0,Singleton,78.51,0,None,Singleton,0
ENSG00000227761,BAG6,0,Singleton,36.26,0,None,Singleton,0
ENSG00000227772,MICB,0,Singleton,97.5,0,None,Singleton,0
ENSG00000227780,ZBTB22,0,Singleton,65.83,0,None,Singleton,0
ENSG00000227794,RPS18,0,Singleton,29.4,0,None,Singleton,0
ENSG00000227801,COL11A2,0,Singleton,27.33,0,None,Singleton,0
ENSG00000227804,PPP1R10,0,Singleton,42.15,0,None,Singleton,0
ENSG00000227816,TAP1,0,Singleton,30.34,0,None,Singleton,0
ENSG00000227826,HLA-DRB4,0,Singleton,NA,0,None,Singleton,0
ENSG00000227858,ZFP57,0,Singleton,91.13,0,None,Singleton,0
ENSG00000227861,SAPCD1,0,Singleton,72.28,0,None,Singleton,0
ENSG00000227868,TEX46,96,Singleton,NA,0,None,Singleton,0
ENSG00000227877,MRLN,96,Singleton,NA,0,Unknown,Singleton,0
ENSG00000227993,HLA-DRA,0,Singleton,NA,0,None,Singleton,0
ENSG00000228001,TRIM40,0,Singleton,87.44,0,None,Singleton,0
ENSG00000228049,POLR2J2,796,SSD,NA,2432,None,LECA,65
ENSG00000228075,BOD1L2,413,Ohnolog,87.92,154,None,Chordata,450
ENSG00000228080,HLA-DRB1,0,Singleton,NA,0,None,Singleton,0
ENSG00000228083,IFNA14,311,SSD,97.42,332,Unknown,Amniota,4027
ENSG00000228090,MPIG6B,0,Singleton,NA,0,None,Singleton,0
ENSG00000228116,PPT2,0,Singleton,33.02,0,None,Singleton,0
ENSG00000228128,DDAH2,0,Singleton,32.15,0,None,Singleton,0
ENSG00000228144,AC078927,615,SSD,NA,0,None,LECA,5616
ENSG00000228163,HLA-DPA1,0,Singleton,NA,0,None,Singleton,0
ENSG00000228177,C6orf47,0,Singleton,NA,0,None,Singleton,0
ENSG00000228186,PRR3,0,Singleton,51.69,0,None,Singleton,0
ENSG00000228198,OR2M3,96,SSD,98.33,174,None,Euteleostomi,4441
ENSG00000228250,LY6G6C,0,Singleton,63.5,0,None,Singleton,0
ENSG00000228253,MT-ATP8,29,Singleton,NA,606,None,Singleton,0
ENSG00000228254,HLA-DQB2,0,Singleton,NA,0,None,Singleton,0
ENSG00000228263,SLC44A4,0,Singleton,63.57,0,None,Singleton,0
ENSG00000228267,C4B,0,Singleton,73.86,0,None,Singleton,0
ENSG00000228278,ORM2,105,SSD,98.43,1140,Unknown,Catarrhini,17563
ENSG00000228284,HLA-DQA1,0,Singleton,NA,0,None,Singleton,0
ENSG00000228299,HLA-C,0,Singleton,NA,0,None,Singleton,0
ENSG00000228300,C19orf24,413,Singleton,NA,520,None,Singleton,0
ENSG00000228321,TNF,0,Singleton,0.15,0,None,Singleton,0
ENSG00000228333,RXRB,0,Singleton,21.36,0,None,Singleton,0
ENSG00000228357,HSD17B8,0,Singleton,52.02,0,None,Singleton,0
ENSG00000228377,MAS1L,0,Singleton,99.51,0,None,Singleton,0
ENSG00000228405,RNF5,0,Singleton,28.05,0,None,Singleton,0
ENSG00000228425,VPS52,0,Singleton,34.88,0,None,Singleton,0
ENSG00000228435,C6orf47,0,Singleton,NA,0,None,Singleton,0
ENSG00000228454,C4B,0,Singleton,73.86,0,None,Singleton,0
ENSG00000228474,OST4,435,Singleton,5.37,312,None,Singleton,0
ENSG00000228486,C2orf92,96,Singleton,NA,0,None,Singleton,0
ENSG00000228515,MAS1L,0,Singleton,99.51,0,None,Singleton,0
ENSG00000228517,CT47A7,43,SSD,96.38,104,Unknown,Simiiformes,17482
ENSG00000228520,RING1,0,Singleton,34.04,0,None,Singleton,0
ENSG00000228567,VN1R4,105,SSD,97.14,360,None,Gnathostomata,11282
ENSG00000228570,NUTM2E,73,SSD,95.77,32,None,Eutheria,5060
ENSG00000228575,MDC1,0,Singleton,49.99,0,None,Singleton,0
ENSG00000228581,GNL1,0,Singleton,44.6,0,None,Singleton,0
ENSG00000228582,TAP2,0,Singleton,70.24,0,None,Singleton,0
ENSG00000228594,FNDC10,435,Singleton,NA,44,None,Singleton,0
ENSG00000228605,GPANK1,0,Singleton,61.65,0,None,Singleton,0
ENSG00000228607,CLDN25,158,Ohnolog,69.23,70,None,Chordata,279
ENSG00000228628,ATF6B,0,Singleton,47.66,0,None,Singleton,0
ENSG00000228652,OR2W1,0,Singleton,73.9,0,None,Singleton,0
ENSG00000228662,MCCD1,0,Singleton,84.14,0,None,Singleton,0
ENSG00000228672,PROB1,105,Singleton,81.66,112,None,Singleton,0
ENSG00000228691,NEU1,0,Singleton,19.59,0,None,Singleton,0
ENSG00000228696,ARL17B,796,SSD,84.94,3182,None,LECA,35
ENSG00000228712,HSD17B8,0,Singleton,52.02,0,None,Singleton,0
ENSG00000228716,DHFR,311,SSD,4.67,3628,Recessive,Opisthokonta,11105
ENSG00000228727,SAPCD1,311,SSD,72.28,170,None,Bilateria,12424
ENSG00000228736,RGL2,0,Singleton,46.6,0,None,Singleton,0
ENSG00000228760,BAG6,0,Singleton,36.26,0,None,Singleton,0
ENSG00000228813,HLA-DQB2,0,Singleton,NA,0,None,Singleton,0
ENSG00000228836,CT45A5,43,Ohnolog,98.22,372,Unknown,Bilateria,2209
ENSG00000228849,TNF,0,Singleton,0.15,0,None,Singleton,0
ENSG00000228854,NRM,0,Singleton,33.59,0,None,Singleton,0
ENSG00000228856,USP17L30,96,Ohnolog,94.83,364,None,LECA,438
ENSG00000228859,LY6G6C,0,Singleton,63.5,0,None,Singleton,0
ENSG00000228867,NRM,0,Singleton,33.59,0,None,Singleton,0
ENSG00000228875,CSNK2B,0,Singleton,5.87,0,None,Singleton,0
ENSG00000228881,TRIM26,0,Singleton,62.11,0,None,Singleton,0
ENSG00000228883,LY6G5C,0,Singleton,86.66,0,None,Singleton,0
ENSG00000228892,AGPAT1,0,Singleton,16.78,0,None,Singleton,0
ENSG00000228896,SKIV2L,0,Singleton,38.12,0,None,Singleton,0
ENSG00000228907,RNF5,0,Singleton,28.05,0,None,Singleton,0
ENSG00000228913,UBD,0,Singleton,83.6,0,None,Singleton,0
ENSG00000228927,TSPY3,0,SSD,90.74,0,None,LECA,3930
ENSG00000228964,HLA-B,0,Singleton,NA,0,None,Singleton,0
ENSG00000228977,OR2W1,0,Singleton,73.9,0,None,Singleton,0
ENSG00000228978,TNF,0,Singleton,0.15,0,None,Singleton,0
ENSG00000228987,HLA-DRA,0,Singleton,NA,0,None,Singleton,0
ENSG00000229006,TRIM27,0,Singleton,31.15,0,None,Singleton,0
ENSG00000229058,AGER,0,Singleton,23.58,0,None,Singleton,0
ENSG00000229061,ATAT1,0,Singleton,32.31,0,None,Singleton,0
ENSG00000229071,PRRT1,0,Singleton,55.43,0,None,Singleton,0
ENSG00000229074,HLA-DRB1,0,Singleton,NA,0,None,Singleton,0
ENSG00000229077,SLC44A4,0,Singleton,63.57,0,None,Singleton,0
ENSG00000229094,POU5F1,0,Singleton,3.84,0,None,Singleton,0
ENSG00000229117,RPL41,67,Singleton,17.94,366,Unknown,Singleton,0
ENSG00000229125,OR2H1,0,Singleton,86.01,0,None,Singleton,0
ENSG00000229176,SAPCD1,0,Singleton,72.28,0,None,Singleton,0
ENSG00000229183,PGA4,311,Ohnolog,88,538,Unknown,Opisthokonta,1700
ENSG00000229185,OR2H2,0,Singleton,73.58,0,None,Singleton,0
ENSG00000229202,PRR3,0,Singleton,51.69,0,None,Singleton,0
ENSG00000229215,HLA-A,0,Singleton,NA,0,None,Singleton,0
ENSG00000229252,HLA-E,0,Singleton,NA,0,None,Singleton,0
ENSG00000229253,ZBTB22,0,Singleton,65.83,0,None,Singleton,0
ENSG00000229284,MUCL3,0,Singleton,NA,0,None,Singleton,0
ENSG00000229292,RFPL4AL1,96,SSD,98.67,336,None,LECA,3430
ENSG00000229295,HLA-DPB1,0,Singleton,NA,0,None,Singleton,0
ENSG00000229300,SNHG32,0,Singleton,NA,0,None,Singleton,0
ENSG00000229314,ORM1,105,SSD,97.91,1084,Unknown,Catarrhini,17563
ENSG00000229328,OR2W1,0,Singleton,73.9,0,None,Singleton,0
ENSG00000229341,TNXB,0,Singleton,60.32,0,None,Singleton,0
ENSG00000229346,TRIM10,0,Singleton,69.33,0,None,Singleton,0
ENSG00000229353,TNXB,0,Singleton,60.32,0,None,Singleton,0
ENSG00000229363,NELFE,0,Singleton,27.42,0,None,Singleton,0
ENSG00000229381,TRIM10,0,Singleton,69.33,0,None,Singleton,0
ENSG00000229408,OR2H1,0,Singleton,86.01,0,None,Singleton,0
ENSG00000229412,OR10C1,0,Singleton,84,0,None,Singleton,0
ENSG00000229415,SFTA3,43,Singleton,73.82,158,Unknown,Singleton,0
ENSG00000229432,C6orf15,0,Singleton,NA,0,None,Singleton,0
ENSG00000229453,SPINK8,96,SSD,88.51,194,None,Euteleostomi,4756
ENSG00000229470,GNL1,0,Singleton,44.6,0,None,Singleton,0
ENSG00000229474,PATL2,311,SSD,65.9,1002,Recessive,LECA,9422
ENSG00000229488,PRRT1,0,Singleton,55.43,0,None,Singleton,0
ENSG00000229493,HLA-DQB2,0,Singleton,NA,0,None,Singleton,0
ENSG00000229496,DDX39B,0,Singleton,13.31,0,None,Singleton,0
ENSG00000229524,BAG6,0,Singleton,36.26,0,None,Singleton,0
ENSG00000229544,NKX1-2,435,SSD,NA,412,None,LECA,2991
ENSG00000229549,TSPY8,0,SSD,94.54,0,None,LECA,3930
ENSG00000229571,PRAMEF25,96,SSD,NA,208,None,Vertebrata,3714
ENSG00000229579,USP17L26,96,Ohnolog,92.3,360,None,LECA,438
ENSG00000229597,BTNL2,0,Singleton,82.19,0,None,Singleton,0
ENSG00000229637,PRAC2,43,Singleton,NA,82,Unknown,Singleton,0
ENSG00000229665,PRR20C,29,SSD,91.94,138,None,Simiiformes,15262
ENSG00000229674,AL121578,0,SSD,NA,0,None,LECA,1727
ENSG00000229676,ZNF492,29,SSD,96.21,386,None,LECA,89
ENSG00000229680,OR2H2,0,Singleton,73.58,0,None,Singleton,0
ENSG00000229684,TUBB,0,Singleton,11.1,0,None,Singleton,0
ENSG00000229685,HLA-DPA1,0,Singleton,NA,0,None,Singleton,0
ENSG00000229698,HLA-F,0,Singleton,NA,0,None,Singleton,0
ENSG00000229741,BTNL2,0,Singleton,82.19,0,None,Singleton,0
ENSG00000229767,DDR1,0,Singleton,32.07,0,None,Singleton,0
ENSG00000229802,SLC39A7,0,Singleton,46.89,0,None,Singleton,0
ENSG00000229809,ZNF688,158,SSD,79.86,292,None,LECA,703
ENSG00000229833,PET100,796,Singleton,59.67,442,Recessive,Singleton,0
ENSG00000229859,PGA3,435,Ohnolog,91.44,594,Unknown,Opisthokonta,1700
ENSG00000229861,MRPS18B,0,Singleton,51.31,0,None,Singleton,0
ENSG00000229866,OR2J3,0,Singleton,84.47,0,None,Singleton,0
ENSG00000229894,GK3P,796,SSD,NA,0,None,LECA,1654
ENSG00000229924,FAM90A26,43,SSD,98.14,2,None,Homininae,10381
ENSG00000229929,TRIM39,0,Singleton,43.92,0,None,Singleton,0
ENSG00000229937,PRPS1L1,796,SSD,64.06,2058,Unknown,LECA,2115
ENSG00000229972,IQCF3,311,SSD,98.44,0,None,LECA,10652
ENSG00000229998,PPP1R18,0,Singleton,68.84,0,None,Singleton,0
ENSG00000230031,POTEB2,9,SSD,92.58,1858,None,Chordata,880
ENSG00000230034,PSMB8,0,Singleton,57.95,0,None,Singleton,0
ENSG00000230048,VWA7,0,Singleton,62.38,0,None,Singleton,0
ENSG00000230054,TEX53,96,Singleton,NA,0,None,Singleton,0
ENSG00000230060,MPIG6B,0,Singleton,NA,0,None,Singleton,0
ENSG00000230062,ANKRD66,435,Singleton,71.02,1534,None,Singleton,0
ENSG00000230072,SFTA2,0,Singleton,82.28,0,None,Singleton,0
ENSG00000230108,TNF,0,Singleton,0.15,0,None,Singleton,0
ENSG00000230124,ACBD6,796,Singleton,22.84,660,Unknown,Singleton,0
ENSG00000230128,IER3,0,Singleton,73.85,0,None,Singleton,0
ENSG00000230141,HLA-DOA,0,Singleton,NA,0,None,Singleton,0
ENSG00000230143,FLOT1,0,Singleton,31.91,0,None,Singleton,0
ENSG00000230178,OR4F3,158,SSD,86.67,78,None,Vertebrata,1656
ENSG00000230230,TRIM26,0,Singleton,62.11,0,None,Singleton,0
ENSG00000230254,HLA-E,0,Singleton,NA,0,None,Singleton,0
ENSG00000230257,NFE4,0,Singleton,NA,0,Unknown,Singleton,0
ENSG00000230268,SSU72P8,796,SSD,NA,0,None,LECA,8242
ENSG00000230279,LTA,0,Singleton,35.67,0,None,Singleton,0
ENSG00000230293,MSH5,0,Singleton,29.7,0,None,Singleton,0
ENSG00000230301,OR5H6,158,SSD,91.06,0,None,Euteleostomi,7199
ENSG00000230308,TRIM39,0,Singleton,43.92,0,None,Singleton,0
ENSG00000230332,RNF39,0,Singleton,79.24,0,None,Singleton,0
ENSG00000230336,POU5F1,0,Singleton,3.84,0,None,Singleton,0
ENSG00000230341,PPP1R18,0,Singleton,68.84,0,None,Singleton,0
ENSG00000230347,CT47A8,43,SSD,95.76,124,Unknown,Simiiformes,17482
ENSG00000230358,SPDYE21P,0,SSD,NA,0,None,Simiiformes,5733
ENSG00000230413,HLA-G,0,Singleton,NA,0,None,Singleton,0
ENSG00000230430,USP17L25,96,Ohnolog,92.83,360,None,LECA,438
ENSG00000230453,ANKRD18B,43,SSD,93.93,1710,None,Bilateria,2816
ENSG00000230456,DDR1,0,Singleton,32.07,0,None,Singleton,0
ENSG00000230463,HLA-DRB3,0,Singleton,NA,0,None,Singleton,0
ENSG00000230467,RNF39,0,Singleton,79.24,0,None,Singleton,0
ENSG00000230475,ABHD16A,0,Singleton,34.5,0,None,Singleton,0
ENSG00000230505,OR10C1,0,Singleton,84,0,None,Singleton,0
ENSG00000230510,PPP5D1,20,SSD,77.32,3640,None,Euteleostomi,17608
ENSG00000230514,AGER,0,Singleton,23.58,0,None,Singleton,0
ENSG00000230522,MBD3L2,96,Ohnolog,95.74,498,Unknown,LECA,953
ENSG00000230549,USP17L1,96,Ohnolog,NA,178,None,LECA,438
ENSG00000230561,CCDC192,413,Singleton,NA,0,None,Singleton,0
ENSG00000230594,CT47A4,43,SSD,95.54,124,Unknown,Simiiformes,17482
ENSG00000230601,TEX48,96,Singleton,NA,0,None,Singleton,0
ENSG00000230624,DDX39B,0,Singleton,13.31,0,None,Singleton,0
ENSG00000230626,AC011005,796,SSD,NA,0,None,LECA,765
ENSG00000230657,PRB4,0,SSD,98.11,212,Unknown,Simiiformes,3121
ENSG00000230667,SETSIP,29,Ohnolog,NA,1074,None,LECA,3930
ENSG00000230669,PSMB8,0,Singleton,57.95,0,None,Singleton,0
ENSG00000230675,HLA-DQB2,0,Singleton,NA,0,None,Singleton,0
ENSG00000230678,BRD2,0,Singleton,1.63,0,None,Singleton,0
ENSG00000230685,CLIC1,0,Singleton,10.94,0,None,Singleton,0
ENSG00000230700,CSNK2B,0,Singleton,5.87,0,None,Singleton,0
ENSG00000230705,TAP1,0,Singleton,30.34,0,None,Singleton,0
ENSG00000230708,HLA-DPB1,0,Singleton,NA,0,None,Singleton,0
ENSG00000230726,HLA-DRA,0,Singleton,NA,0,None,Singleton,0
ENSG00000230763,HLA-DPB1,0,Singleton,NA,0,None,Singleton,0
ENSG00000230778,ANKRD63,311,SSD,63.73,1510,None,LECA,1128
ENSG00000230780,OR11A1,0,Singleton,80.17,0,None,Singleton,0
ENSG00000230791,LST1,0,Singleton,95.25,0,None,Singleton,0
ENSG00000230797,YY2,96,Ohnolog,93.84,904,Unknown,LECA,1951
ENSG00000230855,OR2J3,0,Singleton,84.47,0,None,Singleton,0
ENSG00000230873,STMND1,435,SSD,80.55,26,None,Chordata,309
ENSG00000230885,MOG,0,Singleton,30.99,0,None,Singleton,0
ENSG00000230900,ATP6V1G2,0,Singleton,42.08,0,None,Singleton,0
ENSG00000230907,FKBPL,0,Singleton,60.92,0,None,Singleton,0
ENSG00000230930,COL11A2,0,Singleton,27.33,0,None,Singleton,0
ENSG00000230961,MSH5,0,Singleton,29.7,0,None,Singleton,0
ENSG00000230985,VARS2,0,Singleton,60.45,0,None,Singleton,0
ENSG00000230989,HSBP1,435,SSD,42.76,464,Unknown,Bilateria,17534
ENSG00000230995,PPP1R10,0,Singleton,42.15,0,None,Singleton,0
ENSG00000231002,TRIM26,0,Singleton,62.11,0,None,Singleton,0
ENSG00000231003,MPIG6B,0,Singleton,NA,0,None,Singleton,0
ENSG00000231021,CR788250,0,Singleton,NA,0,None,Singleton,0
ENSG00000231041,LINC01556,0,Singleton,98.97,0,None,Singleton,0
ENSG00000231044,NELFE,0,Singleton,27.42,0,None,Singleton,0
ENSG00000231048,LST1,0,Singleton,95.25,0,None,Singleton,0
ENSG00000231051,USP17L28,96,Ohnolog,95.78,370,None,LECA,438
ENSG00000231068,KRTAP21-3,43,Singleton,NA,292,None,Singleton,0
ENSG00000231094,PSORS1C1,0,Singleton,97.36,0,None,Singleton,0
ENSG00000231115,RING1,0,Singleton,34.04,0,None,Singleton,0
ENSG00000231116,VARS,0,Singleton,43.96,0,None,Singleton,0
ENSG00000231129,ABCF1,0,Singleton,36.78,0,None,Singleton,0
ENSG00000231135,MDC1,0,Singleton,49.99,0,None,Singleton,0
ENSG00000231179,MICB,0,Singleton,97.5,0,None,Singleton,0
ENSG00000231192,OR5H1,311,SSD,85.12,132,None,Euteleostomi,7199
ENSG00000231213,PLSCR5,311,Ohnolog,52.02,588,None,LECA,3481
ENSG00000231225,MICA,0,Singleton,98.52,0,None,Singleton,0
ENSG00000231247,PPP1R18,0,Singleton,68.84,0,None,Singleton,0
ENSG00000231256,CFAP97D1,311,Singleton,NA,104,None,Singleton,0
ENSG00000231257,ATAT1,0,Singleton,32.31,0,None,Singleton,0
ENSG00000231268,AGER,0,Singleton,23.58,0,None,Singleton,0
ENSG00000231274,SBK3,351,SSD,87.67,100,None,LECA,12777
ENSG00000231286,HLA-DQB1,0,Singleton,NA,0,None,Singleton,0
ENSG00000231314,LTB,0,Singleton,38.35,0,None,Singleton,0
ENSG00000231319,OR2B3,0,Singleton,79.16,0,None,Singleton,0
ENSG00000231321,RXRB,0,Singleton,21.36,0,None,Singleton,0
ENSG00000231325,LY6G5C,0,Singleton,86.66,0,None,Singleton,0
ENSG00000231350,MUC21,0,Singleton,99.35,0,None,Singleton,0
ENSG00000231370,PRRC2A,0,Singleton,35.91,0,None,Singleton,0
ENSG00000231372,MICB,0,Singleton,97.5,0,None,Singleton,0
ENSG00000231377,DHX16,0,Singleton,33.23,0,None,Singleton,0
ENSG00000231389,HLA-DPA1,105,SSD,NA,1430,Unknown,Euteleostomi,9382
ENSG00000231396,USP17L10,96,Ohnolog,88.87,96,None,LECA,438
ENSG00000231408,LTA,0,Singleton,35.67,0,None,Singleton,0
ENSG00000231479,SLC44A4,0,Singleton,63.57,0,None,Singleton,0
ENSG00000231488,ABHD16A,0,Singleton,34.5,0,None,Singleton,0
ENSG00000231500,RPS18,796,Singleton,29.4,3332,Unknown,Singleton,0
ENSG00000231502,LSM2,0,Singleton,14.05,0,None,Singleton,0
ENSG00000231526,HLA-DQA2,0,Singleton,NA,0,None,Singleton,0
ENSG00000231543,C2,0,Singleton,52.58,0,None,Singleton,0
ENSG00000231555,HSPA1B,0,Singleton,20.68,0,None,Singleton,0
ENSG00000231558,HLA-DOA,0,Singleton,NA,0,None,Singleton,0
ENSG00000231608,TNXB,0,Singleton,60.32,0,None,Singleton,0
ENSG00000231617,DAXX,0,Singleton,16.54,0,None,Singleton,0
ENSG00000231618,PPT2,0,Singleton,33.02,0,None,Singleton,0
ENSG00000231624,C6orf15,0,Singleton,NA,0,None,Singleton,0
ENSG00000231631,PSMB8,0,Singleton,57.95,0,None,Singleton,0
ENSG00000231637,USP17L29,96,Ohnolog,94.78,366,None,LECA,438
ENSG00000231641,TRIM26,0,Singleton,62.11,0,None,Singleton,0
ENSG00000231676,OR2J2,0,Singleton,87.4,0,None,Singleton,0
ENSG00000231679,HLA-DRB3,0,Singleton,NA,0,None,Singleton,0
ENSG00000231737,PPP1R10,0,Singleton,42.15,0,None,Singleton,0
ENSG00000231738,TSPAN19,413,SSD,72.68,222,None,Bilateria,1
ENSG00000231767,AL136454,435,SSD,NA,0,None,LECA,2158
ENSG00000231823,HLA-DQA2,0,Singleton,NA,0,None,Singleton,0
ENSG00000231824,AKAIN1,311,SSD,NA,2,Unknown,Chordata,3882
ENSG00000231825,PRRC2A,0,Singleton,35.91,0,None,Singleton,0
ENSG00000231834,HLA-A,0,Singleton,NA,0,None,Singleton,0
ENSG00000231852,CYP21A2,435,Singleton,65.79,0,Recessive,Singleton,0
ENSG00000231861,OR5K2,73,SSD,85.07,88,None,Euteleostomi,7199
ENSG00000231887,PRH1,15,SSD,97.27,316,Unknown,Simiiformes,3121
ENSG00000231924,PSG1,9,SSD,98.2,294,Unknown,Vertebrata,143
ENSG00000231925,TAPBP,311,SSD,65.95,970,Recessive,Gnathostomata,6170
ENSG00000231939,HLA-DQB1,0,Singleton,NA,0,None,Singleton,0
ENSG00000231945,VARS,0,Singleton,43.96,0,None,Singleton,0
ENSG00000231968,UBD,0,Singleton,83.6,0,None,Singleton,0
ENSG00000231974,APOM,0,Singleton,41.28,0,None,Singleton,0
ENSG00000231975,MCCD1,0,Singleton,84.14,0,None,Singleton,0
ENSG00000231989,PPP1R2B,435,SSD,NA,0,None,Bilateria,2142
ENSG00000232005,PBX2,0,Singleton,22.53,0,None,Singleton,0
ENSG00000232030,MAGEB6B,29,SSD,NA,0,None,LECA,502
ENSG00000232040,ZBED9,105,SSD,NA,1194,Unknown,Bilateria,130
